,prime,target,group,pair_index,mask,l1_l2,key_name,correct,response_time,key_tDown,fixation_dur,bm_dur,prime_dur,fm_dur,target_dur
71,escalar,climb,congruent,29,WOGBNJYN,PorEng,z,True,1.1164179000043075,125833.6081776,0.6919254000094952,0.10002829998848027,0.04985470000247005,0.05023520000395365,1.2680623000051128
72,bicibleta,bike,control,114,DTIKPJRZ,PorEng,m,True,0.7312724999937927,125835.60741010001,0.6856474000087474,0.10015569999814034,0.04997649999859277,0.05027150000387337,0.8668999999936204
73,verão,summer,congruent,47,LWXECTAJ,PorEng,z,True,1.0674905000050785,125837.9551779,0.7168179000000237,0.10034550000273157,0.051121900003636256,0.048601599992252886,1.2669469999964351
74,fome,soft,incongruent,78,GTCMZNQV,PorEng,z,True,1.7376376000029268,125840.93110999999,0.6936340999964159,0.09952420000627173,0.05045129999052733,0.04973120000795461,1.917350599993369
75,tosse,cough,congruent,44,ZORDQEPO,PorEng,z,True,0.6047537999984343,125842.7501283,0.6936782999982825,0.10017410000727978,0.050279300005058765,0.04985549999400973,0.7669953000004169
76,cereja,cherry,congruent,2,BDXPFXQQ,PorEng,m,True,1.3276246000023093,125845.30725780001,0.6936466000042856,0.09984070000064094,0.04969459999119863,0.05011310000554658,1.4675465000036638
77,garganta,strawberry,incongruent,58,AUMFQCPM,PorEng,z,False,0.8875487000041176,125847.41814149999,0.6973684999975376,0.10008219999144784,0.04958830001123715,0.05035489999863785,1.0502644999942277
78,metade,half,congruent,34,UVZCJEBT,PorEng,z,True,1.0494234999932814,125849.69736230001,0.695135299989488,0.10038420000637416,0.04991879999579396,0.050093600002583116,1.2176956000039354
79,draço,arm,control,116,KKQOWTJP,PorEng,m,True,0.6295108000049368,125851.5424128,0.709890500002075,0.0997542999975849,0.050460800004657365,0.049972799999522984,0.7497773999930359
80,dente,tooth,congruent,19,EDSLCZMS,PorEng,m,True,1.1138484000111928,125853.8292075,0.6989818000001833,0.1003223000006983,0.04969090000668075,0.050175800002762116,1.2668754999904197
81,cavalo,cherry,incongruent,53,GYHBQJUN,PorEng,m,True,0.7324609000061173,125855.73712,0.6829463999893051,0.10004420000768732,0.04980649999924936,0.050145999994128936,0.8839986000093631
82,melhor,law,incongruent,83,ZMXMATUB,PorEng,z,True,0.6898019999935059,125857.6220891,0.6904706000059377,0.09960879999562168,0.05025559999921825,0.050770800007740036,0.8661981000041123
83,feio,ugly,congruent,31,IATNRXGI,PorEng,z,True,0.6785684999922523,125859.54658769998,0.6944134000077611,0.09906849999970292,0.04950589999498334,0.050500099998316735,0.8332590000063647
84,chover,rain,congruent,49,VPLBLLCT,PorEng,z,True,1.1405768999975407,125862.0081894,0.8193792999954894,0.1004471000051126,0.050143699991167516,0.050234100010129616,1.2998044999985725
85,chover,late,incongruent,99,UGRJPXIY,PorEng,z,True,1.650902400011546,125864.91696989999,0.7069657999963965,0.10124839999480173,0.04952390000107698,0.048283800002536736,1.8004923999978928
86,escalar,hunger,incongruent,79,NYVWGYGU,PorEng,z,True,0.6897987000120338,125866.79119789999,0.6889634999970439,0.10020840000652242,0.04971700000169221,0.05031029999372549,0.8670181000052253
87,lago,lake,congruent,9,SZCMPKDE,PorEng,m,True,0.7252581999928225,125868.72826460001,0.6910860999923898,0.09966560000611936,0.050381799999740906,0.05001769999216776,0.8495774000039091
88,choter,rain,control,149,XPKJKGCE,PorEng,z,True,0.6390624000050593,125870.54111949999,0.7062798999977531,0.099257599998964,0.04958020000776742,0.050386300004902296,0.8002999999880558
89,deio,ugly,control,131,EHAZJLGS,PorEng,z,True,0.7646454000059748,125872.5183148,0.689890399997239,0.10028510000847746,0.05014839999785181,0.05022780000581406,0.95001789998787
90,cegar,blind,congruent,25,REDXOGOG,PorEng,z,True,0.6935422999958973,125874.4300902,0.6833339000004344,0.09980070000165142,0.05082170000241604,0.04958669999905396,0.8846966999990401
91,gato,lion,incongruent,74,TKSGHNJQ,PorEng,m,True,0.6260501999931876,125876.26227289998,0.6910647999902721,0.10023890000593384,0.0492143000010401,0.04964519999339245,0.7507818000012776
92,cato,cat,control,124,QYPTBTQZ,PorEng,m,True,0.7265099000069313,125878.1969542,0.6899869000044418,0.10054509999463336,0.048790799992275424,0.049817900013295,0.8336857999966014
93,verão,sing,incongruent,97,KQUHAOUD,PorEng,z,True,0.8357076000102097,125880.4051477,0.8352103999932297,0.0991319000022486,0.05048259999603033,0.048818499999470084,0.9841843000031076
94,leão,lion,congruent,23,CBKQAHVJ,PorEng,m,True,0.6297648999898229,125882.23913120001,0.6873076000047149,0.0996649000007892,0.04963370000768919,0.05084129999158904,0.7486670000071172
95,safato,shoe,control,106,YFETZGDO,PorEng,m,True,0.7667262000031769,125884.2220119,0.7067237000010209,0.09932850000041073,0.05034899999736808,0.05001120000088122,0.9004535999993095
96,melhor,better,congruent,33,EBDYXXAF,PorEng,z,True,0.6200886000005994,125886.02704160001,0.6839239000109956,0.10009499998704996,0.050265300000319264,0.050279900009627454,0.7998519999964628
97,banudo,straw,control,111,IKRUSQTI,PorEng,m,True,0.5921104999870295,125887.88113760002,0.6951220000046305,0.10206699999980627,0.049216699990211055,0.048646100010955706,0.7669729999906849
98,togo,fire,control,115,ZTOAZNGU,PorEng,m,True,0.7528703999996651,125889.87712489998,0.6936670000141021,0.09986249999201392,0.0496605000080308,0.050245399994309985,0.8837035000033211
99,arnário,wardrobe,control,122,TFJXSDNT,PorEng,m,True,1.0553998999967007,125892.13205939998,0.6967599999916274,0.09949789999518543,0.050189000001410015,0.050509100008639514,1.1660409000032814
100,cavalo,horse,congruent,3,CIHTWHXZ,PorEng,m,True,0.6997314000036567,125894.00812219999,0.6908640999899944,0.09882120000838768,0.050641099995118566,0.04980170000635553,0.8167342999950051
101,ponde,bridge,control,112,WCUXEXEJ,PorEng,m,True,0.7056741999986116,125895.8671355,0.6969707999960519,0.09972519999428188,0.052014700006111525,0.04900199999974575,0.8328998999932082
102,atrasado,late,congruent,48,WNZSKLXQ,PorEng,m,False,0.7419821000075899,125897.8166456,0.6987165000027744,0.09890919999452308,0.05024880000564736,0.05008349999843631,0.8498895999946399
103,toelho,rabbit,control,121,WNPNXNDE,PorEng,m,True,0.8560349999897879,125899.8150585,0.6848991000006208,0.10003519999736454,0.05001099999935832,0.04984570000669919,0.9671510999905876
104,coelho,rabbit,congruent,21,WYRWXLGB,PorEng,m,True,0.6436981000006199,125901.60301560002,0.6976218000054359,0.10068809999211226,0.04878930000995752,0.050814999995054684,0.7828593000012916
105,fome,hunger,congruent,28,YXMDRCQW,PorEng,z,True,0.7585486000025412,125903.5681473,0.6941342999925837,0.1004423999984283,0.04972979999729432,0.04952410000259988,0.933718600004795
106,bosse,cough,control,144,QGMPYQSZ,PorEng,z,True,0.6953106000000844,125905.47209819999,0.6955249000020558,0.0998630999965826,0.05104279999795836,0.048995900011505,0.8502437999995891
107,lobo,lake,incongruent,60,UBSFJUGL,PorEng,m,True,0.6943595999910029,125907.389071,0.6988458999985596,0.09998549999727402,0.05023809999693185,0.049902099999599166,0.8166920999938156
108,bitão,button,control,101,VMOKBWKV,PorEng,m,True,0.9917194000008748,125909.5871297,0.6859418000094593,0.10024719999637456,0.04974489999585785,0.04985450000094716,1.1179009000043152
109,perigo,danger,congruent,45,BSAEFMCA,PorEng,z,True,0.6476404999993974,125911.3941726,0.6939175999868894,0.10000550000404472,0.0494299999991199,0.05050060000212397,0.8339493999956176
110,tonho,dream,control,137,QNIXLHXP,PorEng,z,True,0.7493175999989035,125913.36300969998,0.6862457999959588,0.10003460000734776,0.049562200001673766,0.05073969998920802,0.8996539000072517
111,profundo,sadness,incongruent,86,LBXCIQUB,PorEng,z,True,0.7863175999955274,125915.3333095,0.6865331000008155,0.09976779999851716,0.0501044999982696,0.05037300000549294,0.9329808000038612
112,prato,plate,congruent,20,GZKOSBHO,PorEng,m,True,0.6788436999922851,125917.2104003,0.6841758000082336,0.09974829999555368,0.0512589999998454,0.04924199999368284,0.799946800005273
113,pome,hunger,control,128,HCKRQZWY,PorEng,z,True,0.7802567000035197,125919.19999739999,0.6971959999937098,0.1003089000005275,0.04923380000400357,0.051135599991539486,0.9320908000081544
114,petigo,danger,control,145,AXRHQCGU,PorEng,z,True,0.8675303000054555,125921.2830579,0.6964050999959001,0.10059980000369252,0.04967349999060389,0.050179900004877716,1.0179281000018818
115,momento,bottom,incongruent,92,DMGNUQCF,PorEng,m,False,0.740927399994689,125923.23911360002,0.6891681999986758,0.10183290000713896,0.04966509999940172,0.04893140000058338,0.8665475000016158
116,receja,cherry,control,102,GIFLINOE,PorEng,m,True,0.6955315000086557,125925.16187669999,0.6927005000034114,0.10073879999981727,0.04749409999931231,0.05062310000357684,0.8505788999900687
117,dantar,sing,control,146,SCTOPWXQ,PorEng,z,True,0.6845368000067538,125927.1380415,0.6996322000049986,0.10020439999061637,0.049585600005229935,0.04996309999842197,0.8487655000062659
118,sonho,dream,congruent,37,LBSDMOJY,PorEng,z,True,0.7681472000112991,125929.2052758,0.6943957999901613,0.09920740000961814,0.05029449998983182,0.051446700002998114,0.949132499998086
119,peite,fish,control,113,LLSGYDGG,PorEng,z,False,2.1156554000044707,125932.53521360001,0.6922410999977728,0.10112030000891536,0.05368889999226667,0.04611160000786185,2.2669040000037057
120,lovo,wolf,control,110,POSIKPWW,PorEng,m,True,0.8154489000007743,125934.5723026,0.684087699992233,0.09946749999653548,0.051063400009297766,0.050965799993718974,0.9325422999972944
121,perigo,cough,incongruent,95,IMPIPPQQ,PorEng,z,True,0.6372478999983286,125936.3920395,0.69269599999825,0.09866499999770896,0.05103699999745004,0.049513400008436285,0.8155365999991773
122,bicicleta,bike,congruent,14,QWCXWRWL,PorEng,m,True,0.6269799000001512,125938.2463744,0.6930611999996472,0.09890929999528453,0.055012299999361865,0.04531060000590514,0.7500333999923896
123,butão,cow,incongruent,51,OLKEFKFQ,PorEng,m,True,0.7748130999971181,125940.211379,0.6940245999867329,0.10012380000262057,0.05055569999967702,0.049987300008069724,0.8832789000007324
124,lugo,lake,control,109,MXQVAKQL,PorEng,m,True,0.6097198000061326,125941.9681062,0.6845374999975319,0.09970770000654737,0.050801299992599525,0.050945200011483394,0.7488421999878483
125,lobo,wolf,congruent,10,SQSHRWRW,PorEng,m,True,0.630007999992813,125943.7509743,0.6845835999993142,0.09931400000641588,0.050105600006645545,0.05018149998795707,0.7338173000025563
126,momento,moment,congruent,42,BEOYLZJR,PorEng,z,True,0.6600468999968143,125945.66504489999,0.6898401999933412,0.1017442000011215,0.049570200004382066,0.0489231999963522,0.8164831000030972
127,creme,cream,congruent,4,FEEDRABH,PorEng,m,True,0.7072427999955835,125947.56213610001,0.6935481000109576,0.1003290999942692,0.050091900004190386,0.04964599999948405,0.8338407999981428
128,peco,dry,control,138,XJIXDDES,PorEng,z,True,0.6930227000120794,125949.39706619999,0.6828100999991875,0.10008779999043327,0.05027610000979621,0.049818200001027435,0.8335349999979371
129,cereja,button,incongruent,52,KFGHGPKA,PorEng,m,True,0.9304477999976372,125951.5186671,0.6848567999986699,0.10036440000112634,0.05013759998837486,0.04932560000452213,1.0504415000032168
130,prato,tooth,incongruent,70,FNFDAEJV,PorEng,m,True,0.6590158999897541,125953.37909270001,0.6995031999977073,0.1004352000018116,0.049726700002793216,0.049563900000066496,0.7672943999932613
131,caixa,box,congruent,17,SIKKEUQJ,PorEng,z,False,1.0874428999959491,125955.59405969999,0.6873013000003994,0.10077529998670798,0.04940080000960734,0.05021580000175163,1.250237399988691
132,tarde,evening,congruent,40,NBWGWKTN,PorEng,z,True,0.8452441999979783,125957.63618110001,0.6844936000125017,0.09962629999790806,0.05080749999615364,0.0497929999983171,1.016396100007114
133,sapato,ladder,incongruent,56,DHCDZHGN,PorEng,m,True,0.7101991000090493,125959.5341404,0.6851548999984516,0.10021940000297036,0.049891000002389774,0.05018859999836423,0.8497445999964839
134,fogo,bike,incongruent,65,LNZABOPB,PorEng,m,True,0.7269495000073221,125961.5172102,0.6938796000031289,0.10093489999417216,0.05110009999771137,0.04727439999987837,0.8508138000033796
135,corango,strawberry,control,107,KGVXTAYQ,PorEng,m,True,0.7951437000010628,125963.5153618,0.6841263999958755,0.10008510001352988,0.04974649999348912,0.04974529999890365,0.9347558000008576
136,fogo,fire,congruent,15,VDEDMGYI,PorEng,m,True,0.943016400007764,125965.71314119999,0.6992974000022514,0.1007108000048902,0.049851199990371235,0.050194100011140115,3.251252399990335
137,lei,law,congruent,32,FQDBFTGX,PorEng,z,True,0.9336120000079972,125970.0942075,0.775823699994362,0.10004730000218842,0.05018950000521727,0.0503197999933036,1.116349000003538
138,suabe,soft,control,127,INARVYPP,PorEng,z,True,1.1739601000008406,125979.6378497,0.6923558999988018,0.09976310000638478,0.050268199993297465,0.050633999999263324,1.3327721000096062
139,faca,knife,congruent,18,YEETUDIB,PorEng,z,False,1.3702136000065366,125982.3052155,0.6942387000017334,0.09970469999825582,0.05051249999087304,0.05074610000883695,1.5167675999982748
140,dúcida,doubt,control,126,CBWFTGWX,PorEng,z,True,0.6444593999913195,125984.14246080001,0.695295099998475,0.10040280000248457,0.04830349999247119,0.050480200006859384,0.8356092999893008
141,tristeza,half,incongruent,85,UVGQRCJG,PorEng,z,True,0.6325513000047067,125986.0328963,0.7074644000094851,0.0920449999975972,0.04967910000414122,0.050099599990062416,0.8173686000081943
142,dúvida,doubt,congruent,26,WJTFTCZB,PorEng,z,True,0.9765539000072748,125988.2604655,0.6853989000082947,0.09922150000056718,0.05003199999919161,0.05079739999200683,1.116905900009442
143,nomento,moment,control,142,WTPJWFII,PorEng,z,True,1.0617733999970371,125990.5639032,0.6882914000016171,0.1004393000039272,0.05121829999552574,0.04903270000068005,1.2165889000025345
144,suave,soft,congruent,27,XEAAKBZL,PorEng,z,True,0.5892438000009861,125994.19084560001,0.6922122999967542,0.09876000000804196,0.05039099999703467,0.05068889999529347,0.7996865000022808
145,darde,evening,control,140,ZHSIAOFH,PorEng,z,True,0.6335554999968736,125996.1190212,0.7044259999966016,0.10021410000626928,0.050244099998963065,0.05042210000101477,0.8166191999916919
146,late,chover,incongruent,99,JSYNANIJ,EngPor,z,True,0.7239697000040906,126023.1630404,0.690539399991394,0.09918130000005476,0.04971650001243688,0.04972270000143908,0.9005293999944115
