,response_time,group,pair_index,l1_l2,z_score_norm,exp_norm,rescaling_data
0,0.8766683000003468,incongruent,87,EngPor,0.9885667771590924,0.0037640580025554557,0.47917565629281994
1,0.8696771999998418,congruent,19,EngPor,0.9327937259735545,0.0037637948626947125,0.46939713502228086
2,0.6734225999998671,control,149,EngPor,-0.6328708833733663,0.003756415485694045,0.19489386938421488
3,0.7937901000000238,congruent,9,EngPor,0.3273875506497604,0.003760939711406248,0.3632530916737163
4,0.6439582999996674,congruent,32,EngPor,-0.8679288730943671,0.0037553088472057346,0.153681859220909
5,1.0675240999999005,control,129,EngPor,2.5111612618128727,0.0037712487853989837,0.7461275665453686
6,0.9550365999998576,control,122,EngPor,1.6137672759190305,0.0037670089869901906,0.5887901788180098
7,0.8519076000002315,control,148,EngPor,0.7910327999028046,0.003763126110821832,0.4445426183435592
8,0.7036716000002343,congruent,47,EngPor,-0.3915527753202757,0.00375755193568804,0.2372034472610531
9,0.7001814000000195,control,145,EngPor,-0.41939662010088047,0.0037574207918989765,0.23232166972417462
10,0.7299250000000939,control,121,EngPor,-0.18211045266993364,0.0037585385503321966,0.2739243395818689
11,0.7197395000002871,control,124,EngPor,-0.26336753850742534,0.003758155743883866,0.2596777791847936
12,0.9391423000001852,control,123,EngPor,1.4869669716212812,0.003766410294861006,0.5665586629455577
13,1.1872138999997333,control,117,EngPor,3.466013193739937,0.0037757652878849376,0.9135388830878869
14,0.6576962999997704,control,136,EngPor,-0.7583309304047582,0.003755824786974259,0.17289733678609484
15,0.7752752999999757,control,116,EngPor,0.179681626257591,0.0037602434453986775,0.3373562563248912
16,0.7796401999999034,control,112,EngPor,0.21450358433259206,0.003760407579846949,0.34346148547194766
17,0.7511739999999918,incongruent,72,EngPor,-0.012591841213910724,0.00375933728704753,0.303645527729897
18,0.7029514000000745,incongruent,57,EngPor,-0.3972983305933854,0.0037575248738964434,0.2361960963405833
19,0.7312627000001157,control,113,EngPor,-0.17143865415943818,0.003758588828638671,0.27579539390849406
20,0.653150000000096,control,115,EngPor,-0.7946000472201857,0.00375565403979335,0.16653838165087195
21,0.6741151000001082,control,132,EngPor,-0.6273463109946785,0.0037564414989613637,0.1958624760386351
22,0.7324934000002941,congruent,43,EngPor,-0.1616204718849707,0.0037586350858760356,0.27751678626857
