,prime,target,group,pair_index,mask,l1_l2,key_name,correct,response_time,key_tDown,fixation_dur,bm_dur,prime_dur,fm_dur,target_dur
40,shoe,sapato,congruent,6,EEDLSDQT,EngPor,z,True,0.726523699995596,152059.1306332,0.4999437999795191,0.10001350002130494,0.049970799998845905,0.05029650000506081,0.99099349998869
41,dream,sonho,congruent,37,GKRKUQJB,EngPor,m,True,1.3502442999742925,152061.6546428,0.4999046000011731,0.10005959999398328,0.05012820000411011,0.04990019998513162,1.5870568999962416
42,arn,braço,control,116,SFQJHLQR,EngPor,z,True,2.2863877000054345,152065.0906229,0.49998379999306053,0.10036549999495037,0.05013150000013411,0.04953419999219477,2.5635987000132445
43,dain,chover,control,149,PASMJIUW,EngPor,m,True,1.2626846999919508,152067.5346138,0.49982130000717007,0.1000206999888178,0.04999390000011772,0.05021859999396838,1.482986200018786
44,bolf,lobo,control,110,EMDNPPYD,EngPor,z,True,1.482263400015654,152070.1378405,0.4999540999997407,0.1001486000022851,0.049903899984201416,0.049948800005950034,1.713771300012013
45,cherry,cavalo,incongruent,53,JJRKGZRC,EngPor,z,True,0.7607508999935817,152072.0336224,0.4995877000037581,0.09999089999473654,0.05289170000469312,0.04712219999055378,1.0037348000041675
46,half,metade,congruent,34,PANPCGTX,EngPor,m,True,0.6921177000040188,152073.8826403,0.4999054000072647,0.09999749998678453,0.050019599992083386,0.05004689999623224,0.924955200025579
47,ting,cantar,control,146,XKNASPDI,EngPor,z,False,0.8982625000062399,152075.9226467,0.4999766999972053,0.10026780000771396,0.04974469999433495,0.050032900006044656,1.1167803999851458
48,soft,suave,congruent,27,QRFSLLMQ,EngPor,m,True,1.0936186999897473,152078.1390114,0.499488300003577,0.10001530000590719,0.04998499999055639,0.049966499995207414,1.3600619000208098
49,cat,gato,congruent,24,GCHBAKUU,EngPor,z,True,1.126063300005626,152080.4346034,0.5002625999914017,0.10049430001527071,0.049337999982526526,0.049862700019730255,1.380718899978092
50,petter,melhor,control,133,DCQRAZNL,EngPor,m,True,0.6874341999937315,152082.2806273,0.49956069997278973,0.10010310000507161,0.05001050001010299,0.050105800008168444,0.9229463999799918
51,cough,tosse,congruent,44,CEGKRCXV,EngPor,m,True,0.8222968999762088,152084.2485615,0.4999584000033792,0.10003199998755008,0.04994540000916459,0.05050370001117699,1.0280707999772858
52,ugly,feio,congruent,31,AAWXYUFT,EngPor,m,True,0.8343357999983709,152086.1946804,0.499829000007594,0.10037579998606816,0.04966760001843795,0.05001869998523034,1.0570911999966484
53,dry,semana,incongruent,89,AKBOIJSR,EngPor,m,True,0.680612399999518,152088.0087119,0.49985299998661503,0.10000990002299659,0.050313099985942245,0.04977450001752004,0.8856527999741957
54,deeb,profundo,control,136,DDYPSUFW,EngPor,z,False,1.031722500018077,152090.1607881,0.5002426999853924,0.09963599999900907,0.050126400019507855,0.05053889998816885,1.2865380000148434
55,cherry,cereja,congruent,2,PZJJITEA,EngPor,z,True,1.0765251999837346,152092.4046239,0.49986869998974726,0.10037120000924915,0.04989890000433661,0.04947639998863451,1.3340203000116162
56,putton,butão,control,101,WKWLSLGZ,EngPor,z,True,0.8751061999937519,152094.4536758,0.5002873000048567,0.10048100000130944,0.049392999993870035,0.04981759999645874,1.133400699996855
57,fish,bicicleta,incongruent,64,BPXBTFXX,EngPor,z,True,0.8239404000050854,152096.4536171,0.4998259999847505,0.10002460001851432,0.050032899976940826,0.04997870000079274,1.0925813000067137
58,charry,cereja,control,102,WEJFHSGL,EngPor,z,True,1.4215498999983538,152099.0516557,0.49998379999306053,0.10003000000142492,0.050155900011304766,0.049860899976920336,1.6578718000091612
59,lion,leão,congruent,23,XKYCJDPT,EngPor,z,True,0.9382176999934018,152101.1356132,0.5003923999902327,0.09979630002635531,0.05002589998184703,0.050028400000883266,1.1924106999940705
60,box,faca,incongruent,68,DSYAPYLV,EngPor,z,True,0.7710721000039484,152103.0686325,0.49996590000228025,0.1000108000007458,0.050280600000405684,0.04979250000906177,1.0363395999884233
61,dooth,dente,control,119,AHSGNEJZ,EngPor,z,True,1.1026676000037696,152105.3506143,0.49983070002053864,0.10001669998746365,0.050088100018911064,0.05012519998126663,1.3787751999916509
62,dunger,fome,control,128,PHRTWEKZ,EngPor,m,True,0.8152790000021923,152107.3637545,0.49986109999008477,0.10002820001682267,0.05001769997761585,0.050025600008666515,1.0885978000005707
63,pate,atrasado,control,148,WAHZCIVS,EngPor,m,True,1.3282399000017904,152109.877572,0.5001433000143152,0.10000899998703972,0.05000740001560189,0.049736799992388114,1.5749270000087563
64,bottom,fundo,congruent,41,UCUAJOTD,EngPor,z,False,1.0041009999986272,152112.037588,0.49977920000674203,0.10009100000024773,0.05006169999251142,0.04963550000684336,1.235269500000868
65,summer,atrasado,incongruent,98,VXQQQAZX,EngPor,m,True,1.364375100005418,152114.54784,0.49951510000391863,0.10005629999795929,0.049962100019911304,0.04999359999783337,1.5670210999960545
66,rain,cegar,incongruent,75,UGVNGEOO,EngPor,m,True,0.7979584999848157,152116.4488584,0.4998898000048939,0.0999835999973584,0.0500144999823533,0.050004699995042756,1.0232804999977816
67,button,butão,congruent,1,EGQBUANX,EngPor,z,True,0.6637392000120599,152118.2488429,0.5003237999917474,0.09963320000679232,0.04994540000916459,0.049977999995462596,0.9239748999825679
68,cream,creme,congruent,4,VGNJWXEB,EngPor,z,True,0.8571336999884807,152120.2755499,0.49996400001691654,0.10006799999973737,0.049957399984123185,0.050034499989124015,1.1044474000227638
69,knife,dente,incongruent,69,PENMCTOG,EngPor,z,True,0.7398612000106368,152122.1755834,0.49986720000742935,0.0999123000074178,0.05009350000182167,0.05003109999233857,0.996335400006501
70,ceek,semana,control,139,UNZHXUJX,EngPor,m,True,0.7766922000155319,152124.1295575,0.5000567999959458,0.09995790000539273,0.050298400019528344,0.04964849998941645,1.0051436999929138
71,straw,canudo,congruent,11,QPKBHUXS,EngPor,z,True,0.7192926999996416,152125.9896,0.49971659999573603,0.09999630000675097,0.050043299997923896,0.05003370001213625,0.9787089999881573
72,throad,garganta,control,108,HBHNQKXP,EngPor,z,True,0.847657700011041,152128.001668,0.49983960000099614,0.09995250002248213,0.05002609998336993,0.05001570002059452,1.1147156999795698
73,plate,prato,congruent,20,PSFSJKWR,EngPor,z,True,0.7355922000133432,152129.9066146,0.49989750000531785,0.10008350000134669,0.04997419999563135,0.05001849998370744,0.9720460000098683
74,liom,leão,control,123,KKUWDYOC,EngPor,z,True,0.7828102999774273,152131.8205828,0.5000987999956124,0.0998464000003878,0.049947099993005395,0.04995849999249913,1.0159314000047743
75,evening,tarde,congruent,40,NAPQDIDP,EngPor,m,True,0.8559932999778539,152133.8275387,0.49987099997815676,0.10008820000803098,0.050240600015968084,0.04977889999281615,1.0926005000073928
76,dalf,metade,control,134,UQDHMJLH,EngPor,m,True,0.9660883000178728,152135.9385491,0.4999448000162374,0.10002839998924173,0.050347200012765825,0.04971799999475479,1.2110823999973945
77,lion,gato,incongruent,74,ODVHFKTQ,EngPor,z,True,0.8483119000156876,152137.9376769,0.4998366000072565,0.1000204999872949,0.050056900014169514,0.05009629999403842,1.0905974000052083
78,straw,ponte,incongruent,62,BWSFJLOB,EngPor,z,True,0.8376735000056215,152139.9115747,0.49943689999054186,0.10008090001065284,0.04998660000273958,0.050144899985753,1.078745600010734
79,horse,cavalo,congruent,3,IHRYEORE,EngPor,z,True,0.6427638999884948,152141.6995495,0.4999305999954231,0.09998780000023544,0.05027870001504198,0.049751599988667294,0.8861575000046287
80,knipe,faca,control,118,AAOHARIC,EngPor,m,False,0.7108910999959335,152143.5515271,0.5000625000102445,0.10040399999707006,0.04949350000242703,0.05001289999927394,0.9155319999845233
81,pream,sonho,control,137,NFDUDEVG,EngPor,m,True,0.7677219999895897,152145.4255736,0.5000880000006873,0.09998910001013428,0.04995220000273548,0.05003789998590946,1.000357000011718
82,strat,canudo,control,111,DDJPOTNA,EngPor,z,True,0.8773561999842059,152147.4525735,0.49985839999862947,0.09999600000446662,0.0499038000125438,0.05008859999361448,1.111597700015409
83,lake,lago,congruent,9,COWOQBCF,EngPor,z,True,1.4985411999805365,152150.0907133,0.4999238000018522,0.09999669998069294,0.05002600001171231,0.050027299992507324,1.7363988000142854
84,moment,outono,incongruent,93,RQAUMSTS,EngPor,m,True,0.7209756000083871,152151.9475638,0.4999854000052437,0.10010519999195822,0.049930799985304475,0.05000460002338514,0.9534617000026628
85,poy,alegria,control,130,ISNRSASW,EngPor,z,False,0.7313365000009071,152153.8086145,0.4998959999938961,0.10011840000515804,0.04986060000373982,0.05010089999996126,0.9857372000114992
86,blind,cegar,congruent,25,IOBRSKYN,EngPor,m,True,0.947774300002493,152155.9256438,0.5000353000068571,0.09992850001435727,0.050033099978463724,0.05029300000751391,1.2021436000068206
87,bland,cegar,control,125,MSKSMSKA,EngPor,m,True,0.47937139999703504,152157.5565286,0.5002329000271857,0.09998409997206181,0.04939420000300743,0.050067800009856,0.7223281000042334
88,doubt,dúvida,congruent,26,WSHQAZRM,EngPor,m,True,0.7366295999963768,152159.448469,0.49989320000167936,0.09999310001148842,0.05006829998455942,0.05030490001081489,0.9874351000180468
89,climb,alegria,incongruent,80,TFFZUPPM,EngPor,m,True,0.7853387999930419,152161.3976603,0.49988679998205043,0.10034560001804493,0.049662500008707866,0.049995999987004325,1.0001952000020538
90,sadness,tristeza,congruent,35,VSUOHWHW,EngPor,z,False,0.8892523999966215,152163.4185356,0.5000539000029676,0.09983349998947233,0.04998820001492277,0.050115999998524785,1.1437738999957219
91,plate,coelho,incongruent,71,RSLHYCVD,EngPor,z,True,0.9141106999886688,152165.493696,0.5001960000081453,0.10023009998258203,0.04956590000074357,0.050031800026772544,1.1875526999938302
92,moment,momento,congruent,42,JQEZCBEZ,EngPor,m,True,0.8848466999770608,152167.5485858,0.49984949998906814,0.10009130000253208,0.05005439999513328,0.049909900000784546,1.0874205000000075
93,autumn,tosse,incongruent,94,DAGTAEMH,EngPor,m,True,0.6564633999951184,152169.3035722,0.4999091000063345,0.09975589998066425,0.050025700009427965,0.05002960001002066,0.8843754999979865
94,pish ,peixe,control,113,HKMODIJW,EngPor,z,True,0.777184100006707,152171.224548,0.49991790001513436,0.10001850000116974,0.05008369998540729,0.04992409999249503,1.015807700023288
95,dabbit,coelho,control,121,QYGTDDJS,EngPor,z,True,0.7279369999887422,152173.1095469,0.4998386999941431,0.10037369999918155,0.04971970000769943,0.04995330001111142,0.9710658999974839
96,bridge,peixe,incongruent,63,IMXRRIDU,EngPor,z,True,0.789223600004334,152175.0375617,0.5002098999975715,0.09975810002651997,0.04998459998751059,0.04999219998717308,1.0252469000115525
97,tooth,prato,incongruent,70,KLQURUBP,EngPor,z,True,0.6703164000064135,152176.8525296,0.4999855999776628,0.09999100002460182,0.049912799993762746,0.05007810000097379,0.9280290000024252
98,bottom,momento,incongruent,92,MZLLXRLB,EngPor,m,True,0.6608746999991126,152178.6775404,0.49993089999770746,0.10043960000621155,0.04960099997697398,0.04999580001458526,0.9036135000060312
99,bike,bicicleta,congruent,14,VGXOBWPW,EngPor,z,True,0.6399611000088044,152180.473497,0.49997249999432825,0.10000569999101572,0.05004380000173114,0.049990100000286475,0.8776039000076707
100,joy,feio,incongruent,81,QCZIQGCK,EngPor,m,True,0.7921024999814108,152182.4095314,0.49994300000253133,0.09993719999329187,0.050221100013004616,0.049788500007707626,1.0293283999781124
101,danber,perigo,control,145,OIGBGEVI,EngPor,m,True,0.8344126000010874,152184.3855116,0.49995729999500327,0.10004950000438839,0.05013339998549782,0.04987779998918995,1.0465500999998767
102,cat,vaca,incongruent,50,PPSYSBQN,EngPor,z,True,0.7115906999970321,152186.2125114,0.4995663999870885,0.10007630000473,0.04999060000409372,0.049991599982604384,0.9640381000062916
103,pottom,fundo,control,141,AWQGLXOM,EngPor,m,True,0.6199300000153016,152187.9885117,0.4998077999916859,0.1000454000022728,0.04997880000155419,0.05001459998311475,0.8240098000096623
104,daw,lei,control,132,ZSYENULG,EngPor,z,False,0.6141314000124112,152189.7167029,0.49990699999034405,0.100009100016905,0.05020719999447465,0.05038359999889508,0.8211974000150803
105,shoe,morango,incongruent,57,JHTUBSKZ,EngPor,z,True,0.811245399992913,152191.6484707,0.5003744999994524,0.0995851999905426,0.050038899993523955,0.05017580001731403,1.0208958000002895
106,badder,escada,control,105,ZFMXFAAB,EngPor,z,True,0.7429789000016171,152193.5135277,0.4999163000029512,0.1000431000138633,0.049935399991227314,0.05013049999251962,0.9494946000049822
107,wardrobe,leão,incongruent,73,BYBKIQGF,EngPor,z,True,0.6708888000284787,152195.2914991,0.4999293999862857,0.10005020000971854,0.049997299996903166,0.05005039999377914,0.9112161000084598
108,arm,braço,congruent,16,EFMJZVHR,EngPor,z,True,0.6063875000108965,152197.0445256,0.49995970001327805,0.10029629999189638,0.049618299992289394,0.050061400019330904,0.8508629999996629
109,fice,fogo,control,115,DPPXSDEW,EngPor,z,True,0.8964295999903698,152199.0845158,0.4995253999950364,0.10005350000574253,0.05002160000731237,0.05003049998776987,1.1631289000215475
110,dream,seco,incongruent,88,RVCVBLEL,EngPor,z,False,0.5915793000021949,152200.8465103,0.49973720000707544,0.10014229998341762,0.050067800009856,0.04993909999029711,0.837576000019908
111,cream,escada,incongruent,55,DWNPVKKB,EngPor,z,True,0.9243765999854077,152202.9304477,0.49988599997595884,0.100107600010233,0.04995960000087507,0.05015960001037456,1.1787240999983624
112,throat,lago,incongruent,59,AUGRDNLP,EngPor,z,True,1.0253080000111368,152205.1145168,0.5000722999975551,0.09994230000302196,0.04983099998207763,0.04994320002151653,1.288740099989809
113,rain,chover,congruent,49,MIOIWOCF,EngPor,m,True,1.3013783999776933,152207.5915084,0.49992160001420416,0.09997899999143556,0.05006239999784157,0.049966299993684515,1.4977936000213958
114,pridge,ponte,control,112,BUVBAWPG,EngPor,z,True,1.0112624000175856,152209.7184384,0.4996009999886155,0.10022849999950267,0.04982320000999607,0.04999639999005012,1.2557264000060968
115,better,metade,incongruent,84,CGNISTAF,EngPor,m,True,0.7619436999957543,152211.6365509,0.4999926000018604,0.09999340001377277,0.05002490000333637,0.04994179998175241,0.9665773000160698
116,danger,perigo,congruent,45,AFSWSCCD,EngPor,m,True,0.8728219000040554,152213.6316134,0.4998046999971848,0.10078449998400174,0.04927250000764616,0.05005309998523444,1.0856776000000536
117,law,melhor,incongruent,83,DUVEALAG,EngPor,m,True,0.7737280000001192,152215.5165462,0.499766399996588,0.10003699999651872,0.050034699990646914,0.050007800018647686,0.9811704999883659
118,strawberry,morango,congruent,7,PEZEXHAF,EngPor,z,True,0.6491966000176035,152217.2755027,0.49986709997756407,0.10006190001149662,0.049997499998426065,0.05023980000987649,0.9143368999939412
119,soft,fome,incongruent,78,JLCHSCQU,EngPor,m,True,0.8036031999799889,152219.2465589,0.5002726000093389,0.09965469999588095,0.0499712000018917,0.05000709998421371,1.0398800000257324
120,climb,escalar,congruent,29,CKOWBYUW,EngPor,m,True,0.9877409000182524,152221.3814725,0.5001985999988392,0.10010069998679683,0.04965699999593198,0.04996289999689907,1.2106231000216212
121,wolf,canudo,incongruent,61,QYDOAEGN,EngPor,z,True,0.7051109000167344,152223.2164656,0.4995603999996092,0.09996620001038536,0.05038829997647554,0.049824000016087666,0.972362600004999
122,dry,seco,congruent,38,IFINMBDV,EngPor,m,True,0.7415277000109199,152225.135484,0.5000567999959458,0.1000239999848418,0.04971340001793578,0.04994810000061989,0.964395599992713
123,sadness,profundo,incongruent,86,CIJHXHTU,EngPor,m,True,1.0652107000059914,152227.3437049,0.4999293999862857,0.10004720001597889,0.049985699995886534,0.04989140000543557,1.2877819999994244
124,fire,fogo,congruent,15,LTLRXXPM,EngPor,z,True,0.7547125999990385,152229.233508,0.499885400000494,0.09999789998983033,0.0500391999958083,0.05000879999715835,1.013021699996898
125,strawperry,morango,control,107,RGYQIDJT,EngPor,z,True,0.6195732000051066,152231.032452,0.49991399998543784,0.10005010000895709,0.05006939999293536,0.05001710000215098,0.890198999986751
126,blate,prato,control,120,LSJIMIIR,EngPor,z,True,1.3107244000129867,152233.5234609,0.49979390000225976,0.10005660000024363,0.05032159999245778,0.0497136999911163,1.5485907999973278
127,joy,alegria,congruent,30,DNQCTKKJ,EngPor,m,True,1.5660788000095636,152236.2304381,0.500315999990562,0.09986740001477301,0.049817999999504536,0.0500088999979198,1.8017676000017673
128,boft,suave,control,127,GCQYPLNH,EngPor,m,True,1.2254916000238154,152238.6064907,0.49986660000286065,0.10022419999586418,0.04981290001887828,0.050121999986004084,1.4580954000120983
129,tream,creme,control,104,FKNAVVLD,EngPor,z,True,0.8284294999903068,152240.5764537,0.4997657000203617,0.10009279998484999,0.05007490000571124,0.049957599985646084,1.0602387000108138
130,sing,verão,incongruent,97,KFEFLFMV,EngPor,m,True,0.6750211000035051,152242.390418,0.5003701999958139,0.09952900002826937,0.04998739997972734,0.050052500009769574,0.9194196999887936
131,hunger,fome,congruent,28,TJCBGMIZ,EngPor,m,True,0.794437900010962,152244.3434423,0.4998912999872118,0.09998870000708848,0.04995409998809919,0.05002369999419898,1.0449021000240464
132,rabbit,coelho,congruent,21,TCKLWJTH,EngPor,z,True,0.6224536999943666,152246.1224173,0.49988429999211803,0.10010060001513921,0.049954599991906434,0.050247999985003844,0.8903647000261117
133,cet,gato,control,124,QVSTCXUI,EngPor,z,True,0.7064618000003975,152248.00644,0.49989690000074916,0.09987509998609312,0.05004980001831427,0.04995069999131374,0.968798699992476
134,monent,momento,control,142,JPHYRYGR,EngPor,m,True,0.5444478999997955,152249.7284539,0.49945149998529814,0.10002080001868308,0.0511289999994915,0.04897139998502098,0.7515150000108406
135,fish,peixe,congruent,13,PQLCSIDU,EngPor,z,True,0.5933078000089154,152251.4274571,0.49981490001664497,0.0999588999839034,0.05019870001706295,0.04995489999419078,0.8553607999929227
136,button,cereja,incongruent,52,PJRCSAOT,EngPor,z,True,0.6915608999843244,152253.2933837,0.4997315999935381,0.10019339999416843,0.04982909999671392,0.050027200020849705,0.9364072000025772
137,wolf,lobo,congruent,10,TOPHGLWI,EngPor,z,True,0.6520973000151571,152255.1034777,0.5055065000196919,0.0945415000023786,0.04959569999482483,0.05012889998033643,0.8986367000034079
138,evening,fundo,incongruent,91,PVBVNWSW,EngPor,m,True,0.7515827000024728,152257.0084772,0.49996200000168756,0.10028559999773279,0.04969730001175776,0.054747399990446866,0.9621226000017487
139,late,chover,incongruent,99,LQTLNETE,EngPor,m,True,0.7230334999912884,152258.8594707,0.4998069999855943,0.10020880002412014,0.04996289999689907,0.050031499995384365,0.9202039999945555
140,ebening,tarde,control,140,ZQNJNVMO,EngPor,m,True,0.6521314999845345,152260.788453,0.4998275999969337,0.1001721000066027,0.05020530000911094,0.0497079000051599,0.8874447999987751
141,ladder,escada,congruent,5,DETYTCFL,EngPor,m,False,0.7278458000218961,152262.6653983,0.49963239999487996,0.09994850002112798,0.05046149998088367,0.04964710000785999,0.9243968999944627
142,cow,vaca,congruent,0,ARBCNYCI,EngPor,z,True,0.6265024000022095,152264.3974742,0.5000048999791034,0.09998520000954159,0.05000149999978021,0.05056689999764785,0.9395426000119187
143,rabbit,armário,incongruent,72,EAYUSIHQ,EngPor,z,True,0.8946242000092752,152266.5163969,0.49984149998635985,0.09994069999083877,0.05011680000461638,0.05004890001146123,1.2163983999926131
144,bice,bicicleta,control,114,PPKYCMIM,EngPor,z,True,0.6174947999825235,152268.3784237,0.49952010001288727,0.10009389999322593,0.05005920000257902,0.05464570000185631,0.8492385999998078
145,bry,seco,control,138,UXNVULFR,EngPor,z,False,0.7783879000053275,152270.4004204,0.49958020000485703,0.0999615999753587,0.050178100005723536,0.04996609999216162,1.0256252000108361
146,hunger,escalar,incongruent,79,GPVGDNHE,EngPor,m,True,1.8935578000091482,152273.5164172,0.4998753999825567,0.10008560001733713,0.049987000005785376,0.05006069998489693,2.1747039000038058
147,wardrobe,armário,congruent,22,JZCTCVXV,EngPor,z,True,0.9573254999995697,152275.6644358,0.49973640000098385,0.10024679999332875,0.04989190000924282,0.04986369999824092,1.2194385000038892
