,prime,target,group,pair_index,mask,l1_l2,key_name,correct,response_time,key_tDown,fixation_dur,bm_dur,prime_dur,fm_dur,target_dur
11,armário,wardrobe,congruent,22,BITJQUJG,PorEng,m,True,0.7482826999912504,229394.9607151,0.4993796000198927,0.09979029998066835,0.050190100009785965,0.053791799989994615,0.9639847000071313
12,verão,summer,congruent,47,VCUHZBCD,PorEng,z,True,0.71483770001214,229396.8757427,0.49959469999885187,0.09988149997661822,0.05013590000453405,0.05196630000136793,0.9608445000194479
13,atrasado,late,congruent,48,GUYAMWKQ,PorEng,z,True,0.6376650999882258,229398.7166362,0.49980000001960434,0.09996809999574907,0.04996070000925101,0.05260689998976886,0.868531999993138
14,ponte,bridge,congruent,12,NWRIGTON,PorEng,m,True,0.6027172000030987,229400.4985738,0.5003068000078201,0.09969999999157153,0.050089399999706075,0.05264089998672716,0.8162759000260849
15,escalar,climb,congruent,29,MMSINEDD,PorEng,z,True,0.6298321999784093,229402.2758712,0.4994275000062771,0.099982399988221,0.050153199990745634,0.05245570000261068,0.8608654999989085
16,tristeza,half,incongruent,85,EPKIHMMH,PorEng,z,True,0.6253875999827869,229404.0885924,0.499886300007347,0.09985539998160675,0.05076320000807755,0.05159139999886975,0.8488967999874149
17,fundo,evening,incongruent,91,SGKIVUMI,PorEng,z,True,0.6720117999939248,229405.9357527,0.49967370001832023,0.10013109998544678,0.04990810001618229,0.052711800002725795,0.892747000005329
18,vaca,cow,congruent,0,XMGNRXDV,PorEng,m,True,0.8268524999730289,229407.9237307,0.49938229998224415,0.1002477000001818,0.04968980001285672,0.05185349998646416,1.0250754000153393
19,prato,tooth,incongruent,70,YTWNHCPY,PorEng,m,True,0.7661230000085197,229409.8478022,0.4998757999856025,0.1001168999937363,0.04935950000071898,0.05286920000799,0.9775275000138208
20,prado,plate,control,120,VWCDNWHC,PorEng,z,False,0.6596046000195201,229411.8248159,0.5004599000094458,0.09933180001098663,0.05064760000095703,0.05135819999850355,0.8114790999970865
21,momento,moment,congruent,42,VSIIBIDQ,PorEng,z,True,0.8068057000054978,229413.7387783,0.4994258999940939,0.10117259999969974,0.04965000000083819,0.05146170000080019,1.0920447999960743
22,tarde,evening,congruent,40,LRZIEFJR,PorEng,z,True,0.6741319000138901,229415.6757624,0.49897009998676367,0.09998930001165718,0.05045479998807423,0.053984600002877414,0.8721564000006765
23,atrasado,summer,incongruent,98,AHDSZEJU,PorEng,z,True,0.6176480000140145,229417.4726463,0.49948059997404926,0.10105240001576021,0.0507004999963101,0.05498660000739619,0.8382404999865685
24,garganta,strawberry,incongruent,58,FWLAHPYM,PorEng,m,True,0.6463402999797836,229419.3858656,0.49841270002070814,0.09996560000581667,0.05093739999574609,0.05562820000341162,0.8625268999894615
25,coelho,rabbit,congruent,21,KVBYWWIK,PorEng,m,True,0.558278699987568,229421.1142248,0.4985301000124309,0.09973349998472258,0.050753200019244105,0.05499439997947775,0.7795152000035159
26,lobo,lake,incongruent,60,ZAPFBULH,PorEng,z,False,0.80916510001407,229423.3162077,0.49969250001595356,0.09930719999829307,0.05306549998931587,0.053131199994822964,1.0212162999960128
27,fogo,fire,congruent,15,LYDIJQVA,PorEng,m,True,0.5728621000016574,229425.2628767,0.4975873999937903,0.09996669998508878,0.04978050000499934,0.056541800004197285,0.775809200014919
28,profundo,sadness,incongruent,86,YPXYPQGG,PorEng,z,True,0.7782280000101309,229427.2847971,0.4962857000064105,0.10042169998632744,0.050696799997240305,0.05548760000965558,1.0240417000022717
29,corango,strawberry,control,107,TDIILROE,PorEng,m,True,0.6291736999992281,229429.1517441,0.4992575000214856,0.09995659999549389,0.05011519999243319,0.05515460000606254,0.8352184999966994
30,morango,shoe,incongruent,57,FCDKUWXD,PorEng,m,True,0.6225705000106245,229430.9246115,0.5001878000039142,0.09962789999553934,0.050508399988757446,0.051125099998898804,0.8109032000065781
31,cavalo,cherry,incongruent,53,CZVIBERN,PorEng,m,True,0.6450790999806486,229432.7149456,0.4996870000031777,0.10025499999755993,0.049834600009489805,0.05166959998314269,0.8394399000098929
32,bitão,button,control,101,IONPNUBL,PorEng,m,True,0.6060084000055213,229434.4777624,0.49883259998750873,0.10056389999226667,0.05009940001764335,0.05286409999825992,0.7993659999920055
33,dente,tooth,congruent,19,XVRVPOTJ,PorEng,m,True,0.5912542000005487,229436.196633,0.4987660000042524,0.10044079998624511,0.049339799996232614,0.0532948000181932,0.7906350999837741
34,ponde,bridge,control,112,AUQKBDLN,PorEng,m,True,0.6223071999847889,229437.9967467,0.4994201000081375,0.10005269999965094,0.05015779999666847,0.0545970999810379,0.8268133000237867
35,daixa,box,control,117,MGRMFKQP,PorEng,m,True,0.6024382000032347,229439.7926812,0.4986244000028819,0.09971280000172555,0.05008099999395199,0.05368589999852702,0.7999460000137333
36,fome,hunger,congruent,28,HWPRRFNY,PorEng,z,True,0.8945985999889672,229441.871154,0.5004897999751847,0.10068100001080893,0.04980999999679625,0.05420350001077168,1.144342499988852
37,lago,lake,congruent,9,VAZXXIJU,PorEng,m,True,0.6003420000197366,229443.8409883,0.5022680999827571,0.09658280000439845,0.050009400001727045,0.052762000006623566,0.7931500999839045
38,seco,dry,congruent,38,NSZMGBNP,PorEng,z,True,0.7961194000090472,229445.8590167,0.5010509999992792,0.10111940000206232,0.04939800000283867,0.05504149998887442,1.0439526000118349
39,metade,half,congruent,34,ZWPZHOGF,PorEng,z,True,0.591544499999145,229447.7807439,0.49934459998621605,0.10400299998582341,0.04614020002190955,0.04941789997974411,0.8290591000113636
40,receja,cherry,control,102,GLFPXWLZ,PorEng,m,True,0.5867099000024609,229449.6320928,0.49881799999275245,0.1018661999842152,0.04803960002027452,0.054211099981330335,0.7809750000014901
41,semana,dry,incongruent,89,NOAXUALJ,PorEng,z,True,0.6325407999975141,229451.6401157,0.49730230000568554,0.09903499999199994,0.05074370000511408,0.05108969999128021,0.9112543000082951
42,cereja,cherry,congruent,2,WPZJIRPF,PorEng,m,True,0.7180629000067711,229453.5953221,0.5002346000110265,0.09948619999340735,0.05051080000703223,0.0535027000005357,0.9754842999973334
43,apegria,joy,control,130,KDDQZRBO,PorEng,z,True,0.6316203000023961,229455.5149884,0.4988444000191521,0.10042760000214912,0.051345699990633875,0.05645840000943281,0.9297640000004321
44,terão,summer,control,147,LHBPBGOK,PorEng,z,True,0.5803685999999288,229457.4403365,0.49793869999120943,0.10094279999611899,0.04959360000793822,0.050754700001562014,0.8027575000014622
45,darganta,throat,control,108,FZFAGRIN,PorEng,m,True,0.5960696999973152,229459.2951922,0.499013599997852,0.10027650001575239,0.05077129998244345,0.054944400006206706,0.8101135999895632
46,daca,cow,control,100,UQNWLGMS,PorEng,m,True,0.6005697999789845,229461.1492537,0.4939038000011351,0.10288970000692643,0.05017780000343919,0.05355360000976361,0.7863101999973878
47,cantar,danger,incongruent,96,RZLXSVJL,PorEng,z,True,0.6949174999899697,229462.9793446,0.5002511999919079,0.0995855999935884,0.046995800017612055,0.058614599984139204,0.9665437000221573
48,tonho,dream,control,137,MGMTOPEA,PorEng,z,True,0.5387772000103723,229464.9390056,0.5001463999797124,0.1007351000152994,0.04950299998745322,0.05631840002024546,0.7761470999976154
49,tarde,week,incongruent,90,BGPRDFHM,PorEng,z,True,0.6212944000144489,229466.870258,0.49793460001819767,0.09880569999222644,0.049915999989025295,0.05523250001715496,0.8668910999840591
50,faca,knife,congruent,18,EICRZCRF,PorEng,m,True,0.5841840999783017,229468.7550055,0.4988887000072282,0.09780449999379925,0.0500082999933511,0.06028599999262951,0.8098553000018001
51,caixa,box,congruent,17,MLSYOIFD,PorEng,m,True,0.6221360999916214,229470.6374243,0.5007132999890018,0.09978340001543984,0.05023949997848831,0.0519112000183668,0.8335900999954902
52,armário,rabbit,incongruent,72,GCUHEFGD,PorEng,m,True,0.5786626000190154,229472.4587483,0.499067999975523,0.10099279999849387,0.04997620001086034,0.05004820000613108,0.7748010999930557
53,escalar,hunger,incongruent,79,UNTHUYSA,PorEng,z,True,0.584954000019934,229474.2861747,0.4986044999968726,0.1008055999991484,0.04921399999875575,0.05457089998526499,0.8384523999993689
54,verão,sing,incongruent,97,TBATDYYS,PorEng,z,True,1.0634469999931753,229476.6315995,0.49831490000360645,0.10212090000277385,0.04913179998402484,0.05354660001466982,1.27555679998477
55,banudo,straw,control,111,KSJUYOMK,PorEng,m,True,0.6278695000219159,229478.5489632,0.49862989998655394,0.10160250001354143,0.04884069997933693,0.05714650001027621,0.8462018000136595
56,escada,ladder,congruent,5,SWECIEZN,PorEng,m,True,0.6238528999965638,229480.4539662,0.5002857000217773,0.10219730000244454,0.04915019997861236,0.0647404000046663,0.7712768999917898
57,cantar,sing,congruent,46,WTXTJRSD,PorEng,z,True,0.631884500005981,229482.2819166,0.49970710001070984,0.10206410000682808,0.04870179999852553,0.05118749997927807,0.8921633000136353
58,creme,cream,congruent,4,HKPVSYBM,PorEng,m,True,0.5771103999868501,229484.3118351,0.4988920000032522,0.10035920000518672,0.047684899996966124,0.054111800011014566,0.7931829000008292
59,semata,week,control,139,QNNOUGVL,PorEng,z,True,0.5781194999872241,229486.2156963,0.5001430999836884,0.10122450001654215,0.050831599975936115,0.051579899998614565,0.7907762000104412
60,garganta,throat,congruent,8,IRXTXZQF,PorEng,m,True,0.7254724999947939,229488.1437362,0.49898279999615625,0.10020139999687672,0.050570999999763444,0.05262930001481436,0.9573397999920417
61,choter,rain,control,149,TOMWHXOX,PorEng,z,True,0.7984245999832638,229490.1338591,0.49928830002318136,0.10056929997517727,0.050253699999302626,0.05225060001248494,1.0393207000161055
62,chover,rain,congruent,49,KQNUESIQ,PorEng,z,True,0.5771271999983583,229491.9115847,0.4987083000014536,0.10021600002073683,0.049730699975043535,0.051914900017436594,0.8091613999858964
63,leão,lion,congruent,23,VXYYFUJZ,PorEng,m,True,0.6319169999915175,229493.7514586,0.5000644999963697,0.09958760000881739,0.049740999995265156,0.05345649999799207,0.8505754999932833
64,feio,ugly,congruent,31,KUNIGKGN,PorEng,z,True,0.6476206000079401,229495.5501293,0.49908040001173504,0.10067899999557994,0.049846300011267886,0.051951699977507815,0.9303499000088777
65,cegar,blind,congruent,25,VQHRRQGW,PorEng,z,True,0.7512031999940518,229497.6716004,0.4999017000081949,0.10053339999285527,0.04984960000729188,0.05282049998641014,0.9984382000111509
66,togo,fire,control,115,XDTUDGVU,PorEng,m,True,0.6578752000059467,229499.5285597,0.4998446000099648,0.09980379999615252,0.04974310001125559,0.05282189999707043,0.8591862999892328
67,cebar,blind,control,125,CAENNFFW,PorEng,z,True,0.8262984000029974,229501.5309384,0.499753200012492,0.09972200001357123,0.05010529997525737,0.052760600025067106,1.067131399991922
68,pome,hunger,control,128,EYKMQSAH,PorEng,z,True,0.6362213999964297,229503.4149986,0.498990899999626,0.09940719997393899,0.05169570000725798,0.05524169999989681,0.8800696000107564
69,feio,joy,incongruent,81,VXAUFVVB,PorEng,z,True,0.8924007999885362,229505.5866471,0.49949290000949986,0.10174899999401532,0.05048020000685938,0.05477210000390187,1.1298570999933872
70,cegar,rain,incongruent,75,ZKMZPTXA,PorEng,z,True,0.6777644000248984,229507.4876101,0.5003338999813423,0.09770940002636053,0.05150949998642318,0.05382830000598915,0.9057390999805648
71,arnário,wardrobe,control,122,EITLDIZK,PorEng,m,True,0.6441785999923013,229509.3887936,0.49923829999170266,0.10003450000658631,0.048277499998221174,0.056605599995236844,0.8362443000078201
72,sapato,shoe,congruent,6,ICLWFRGI,PorEng,m,True,0.7417619999905583,229511.3670711,0.49876109999604523,0.1008332000055816,0.047981000010622665,0.053539799991995096,0.9560078000067733
73,peite,fish,control,113,NJDJFCCY,PorEng,m,True,0.6271592999983113,229513.2070757,0.5017769999976736,0.09853970000403933,0.05000719998497516,0.057156599999871105,0.8330355000216514
74,lovo,wolf,control,110,SZKHMFFL,PorEng,m,True,0.7153639000025578,229515.1793957,0.49854620001860894,0.10092149997944944,0.0489757000177633,0.0568970000022091,0.9016048999910709
75,prato,plate,congruent,20,CXIIVAOZ,PorEng,m,True,0.564809100003913,229516.9447126,0.5011544000008143,0.09702260000631213,0.051600499980850145,0.05576610000571236,0.7752520999929402
76,coelho,plate,incongruent,71,PSKDXJPX,PorEng,m,True,0.5536761000112165,229518.6320983,0.5005715999868698,0.10068550001597032,0.050874599983217195,0.05246179999085143,0.7568652000045404
77,alegria,joy,congruent,30,GPGAFALH,PorEng,z,True,0.5705566999968141,229520.4839454,0.4983307000075001,0.10018809998291545,0.050529400003142655,0.054253600013908,0.7928481999842916
78,faca,box,incongruent,68,UITWMAYP,PorEng,m,True,0.8473391000006814,229522.6112669,0.49934000000939704,0.09936839999863878,0.050125100009609014,0.05533060000743717,1.0450181999767665
79,tristeza,sadness,congruent,35,VLXQWOTF,PorEng,z,True,0.6021202999982052,229524.5350737,0.5004775999987032,0.1016706999798771,0.04968670001835562,0.05670839999220334,0.8201694999879692
80,melhor,better,congruent,33,YYTEGAPM,PorEng,z,True,0.6428015000128653,229526.3369815,0.50164400000358,0.09808379999594763,0.05038669999339618,0.05221009999513626,0.8578441000136081
81,dúvida,blind,incongruent,76,YALUESOG,PorEng,z,True,0.6731501999893226,229528.2748698,0.5008649000083096,0.09711489998153411,0.050597299996297807,0.05931179999606684,0.9103667000017595
82,chover,late,incongruent,99,PEZANHXP,PorEng,z,True,0.8748565000132658,229530.406033,0.5005967000033706,0.09851350000826642,0.05125600000610575,0.052462699997704476,1.125215299980482
83,suave,doubt,incongruent,77,YWZTSHAT,PorEng,z,True,0.6840645000047516,229532.4030216,0.4997567000100389,0.10231859999476,0.04803229999379255,0.05775460001314059,0.9231932999973651
84,belhor,better,control,133,AMMTKDIW,PorEng,m,False,0.555274999991525,229534.2728992,0.4980075999919791,0.10116790002211928,0.049468299985164776,0.05566050001652911,0.7358836999919731
85,denti,tooth,control,119,RVJYIPZX,PorEng,m,True,0.10227339999983087,229535.5852102,0.4985562000074424,0.10095110000111163,0.04999079997651279,0.05380029999651015,0.3152332000026945
86,pei,law,control,132,OVYXZGBN,PorEng,z,True,0.8210410000174306,229537.6214422,0.5010162999969907,0.09969460000866093,0.05088870000327006,0.05368179999641143,1.0524925999925472
87,canudo,wolf,incongruent,61,WDMTADHO,PorEng,m,True,0.6710191000020131,229539.5745847,0.4988465999776963,0.10074330001953058,0.049809499992989004,0.056812800001353025,0.8791846999956761
88,dúcida,doubt,control,126,TXTMNRSL,PorEng,z,True,0.5256380999926478,229541.3308773,0.5007694000087213,0.10065909998957068,0.05026469999575056,0.05710090001230128,0.7526155000086874
89,crene,cream,control,104,VVYRUUHS,PorEng,m,True,0.9381903000175953,229543.5258926,0.5006567999953404,0.09920359999523498,0.049407999991672114,0.05789390002610162,1.170409499987727
90,gato,lion,incongruent,74,UFILHVKJ,PorEng,m,True,0.7706472999998368,229545.5569053,0.49861050001345575,0.10213889999431558,0.04753850001725368,0.05607079999754205,0.9747332999831997
91,tosse,cough,congruent,44,HCOQCIHX,PorEng,z,True,0.9420246999943629,229547.7416664,0.49876009998843074,0.10012410001945682,0.05004569998709485,0.053348700021160766,1.1887325999850873
92,bicicleta,fish,incongruent,64,HAFINXDU,PorEng,m,True,0.6926757000037469,229549.6267101,0.5002337999758311,0.09903870002017356,0.05041309999069199,0.05321300000650808,0.8925699999963399
93,dúvida,doubt,congruent,26,OGCNZTWB,PorEng,z,True,0.6521047999849543,229551.454618,0.49971249999362044,0.09998170001199469,0.049751499987905845,0.05500779999420047,0.9046218000003137
94,bicibleta,bike,control,114,GPPOFPUM,PorEng,m,True,0.8369652999972459,229553.5386221,0.5003939000016544,0.09877979999873787,0.05055929999798536,0.05329139999230392,1.05456449999474
95,nomento,moment,control,142,GASQPYKI,PorEng,z,True,0.7547131999745034,229555.4727003,0.4996536999824457,0.10013229999458417,0.049961800017626956,0.05243869998957962,0.9841710000182502
96,deio,ugly,control,131,RGYGWVRH,PorEng,z,True,0.6364922000211664,229557.2905698,0.500374199997168,0.09997190002468415,0.05018349998863414,0.054676200001267716,0.874451699986821
97,lei,ugly,incongruent,82,KYJBZDBL,PorEng,z,True,0.5997671000077389,229559.083533,0.49975019998964854,0.10003890001098625,0.04991969998809509,0.05067650001728907,0.8286554999940563
98,leão,wardrobe,incongruent,73,RYGNKWMQ,PorEng,m,True,0.6916107999859378,229560.9808118,0.4990195999853313,0.10079039999982342,0.05087880001519807,0.05445609998423606,0.8975353999994695
99,lugo,lake,control,109,ZFEWKTPM,PorEng,z,False,0.7604710999876261,229562.8662621,0.5012260999938007,0.09900640000705607,0.051533799996832386,0.05294039999716915,0.9441604999883566
100,morango,strawberry,congruent,7,VBYXJYNU,PorEng,m,True,0.6470777000067756,229564.686876,0.49770900001749396,0.09941470000194386,0.05078379999031313,0.055019999999785796,0.8537951000034809
101,outobo,autumn,control,143,VHCYBNNI,PorEng,z,True,0.6410275000089314,229566.5853006,0.5007250000198837,0.09967789999791421,0.0475445999763906,0.059087100002216175,0.8738528999965638
102,medade,half,control,134,ZXZNSXMU,PorEng,z,True,0.6281434999837074,229568.4821069,0.49926219999906607,0.09778999999980442,0.04948250000597909,0.05274109999299981,0.8690867999976035
103,semana,week,congruent,39,NOFWMKJT,PorEng,z,True,0.57784929999616,229570.3536304,0.4991327000025194,0.09795779999694787,0.05147279999800958,0.05483740000636317,0.7807784999895375
104,ponte,straw,incongruent,62,SGDQBUKS,PorEng,m,True,0.5842857999959961,229572.161583,0.49963930001831613,0.10143359997891821,0.05003179999766871,0.05550050002057105,0.8158784999977797
105,tristuza,sadness,control,135,PBDLFOEJ,PorEng,z,True,0.6499298999842722,229573.9929858,0.5013497000036296,0.10008119998383336,0.05006100001628511,0.054344300006050617,0.8696328999940306
106,cavalo,horse,congruent,3,KHHLPLDL,PorEng,m,True,0.6929400999797508,229575.9167861,0.4990719999768771,0.09835760001442395,0.05015209998236969,0.052908900019247085,0.9291565000021365
107,sonho,deep,incongruent,87,PCMTUMZT,PorEng,z,True,0.6567788000102155,229577.8678761,0.5007138000219129,0.09951879997970536,0.0475323999999091,0.0570556000166107,0.8983941999904346
108,perigo,cough,incongruent,95,FRXMXNBI,PorEng,z,True,0.6596222000080161,229579.8899941,0.5006626000104006,0.09913869999581948,0.050194500014185905,0.057073599979048595,0.9286248000280466
109,petigo,danger,control,145,ZJNYFFUR,PorEng,z,True,0.5587924999999814,229581.7821175,0.49926150002283975,0.09751049999613315,0.05056020000483841,0.06724129998474382,0.7914072000130545
110,alegria,climb,incongruent,80,RXAXOXBR,PorEng,z,True,0.6106895999982953,229583.64279,0.49799559998791665,0.10071240001707338,0.05088840000098571,0.05736919998889789,0.842410999990534
111,darde,evening,control,140,CVKPVRIE,PorEng,z,True,0.8739602999994531,229585.9709145,0.5005483999848366,0.09970210000756197,0.048508599982596934,0.05657330001122318,1.0807239999994636
112,fogo,bike,incongruent,65,LMOTHBII,PorEng,m,True,0.6622378000174649,229587.8913786,0.49930339999264106,0.09840529999928549,0.05038080000667833,0.05480040001566522,0.8473257999867201
113,prafundo,deep,control,136,PMUWBTRF,PorEng,z,True,0.7547334000119008,229589.9009567,0.4995451000286266,0.0986061999865342,0.049979600007645786,0.054943199997069314,0.9712534999998752
114,creme,horse,incongruent,54,DLVCXTSV,PorEng,m,True,0.7224186999956146,229591.8658349,0.4998904000094626,0.10109509999165311,0.05162369998288341,0.04912720000720583,0.919472500012489
115,outono,moment,incongruent,93,NNLBDEPD,PorEng,z,True,0.7036361000209581,229593.7668269,0.49668219999875873,0.09959110000636429,0.05059979998623021,0.05447520001325756,0.9204867999942508
116,atrasaco,late,control,148,QDMOKSBC,PorEng,z,True,0.8515855000005104,229595.8829822,0.49834049999481067,0.10265700001036748,0.049264200002653524,0.05380940000759438,1.110156199982157
117,butão,cow,incongruent,51,BQTSUIOX,PorEng,z,False,0.8966030000010505,229598.0468795,0.49741050001466647,0.1022176000114996,0.04956279997713864,0.05560439999680966,1.134563600004185
118,profundo,deep,congruent,36,ALRZYOSM,PorEng,z,True,0.7115657999820542,229600.024877,0.4985156999900937,0.10002670000540093,0.050011799990898,0.053283500019460917,0.9366628999996465
119,seco,dream,incongruent,88,AOPBSXBW,PorEng,z,True,0.6501850999775343,229601.9198251,0.501836799987359,0.09920310002053156,0.050701200001640245,0.056055699998978525,0.9360247000004165
120,vaca,cat,incongruent,50,CHOJAGLS,PorEng,m,True,0.5656970999843907,229603.7819221,0.5009472999954596,0.09786860001622699,0.05056319999857806,0.05420109999249689,0.7644216000044253
121,bosse,cough,control,144,DLCTROSB,PorEng,z,True,0.5879436999966856,229605.6214765,0.49936970000271685,0.09991570000420325,0.04960080000455491,0.055057199992006645,0.8263749000034295
122,cato,cat,control,124,LZRVAOKJ,PorEng,m,True,0.5146077999961562,229607.3276208,0.49895520001882687,0.09987139998702332,0.05052260000957176,0.05147840001154691,0.7161035999888554
123,peco,dry,control,138,GJLNEEFN,PorEng,z,True,0.6319432000163943,229609.1125142,0.4999050000042189,0.09976929999538697,0.049999000009847805,0.052062899980228394,0.8457916000043042
124,dantar,sing,control,146,QMXOUCKP,PorEng,z,True,0.6125353000243194,229610.9115603,0.5012286999844946,0.09807790000922978,0.05037740000989288,0.0531730999937281,0.818801599991275
125,suave,soft,congruent,27,RLFIGMEP,PorEng,z,True,0.6005431000085082,229612.6836007,0.5000654000032227,0.09966550001990981,0.05025410000234842,0.053563699999358505,0.8009536999743432
126,tosse,autumn,incongruent,94,ADVTZDAS,PorEng,z,True,0.6505277999967802,229614.4827011,0.4995182999991812,0.09959210001397878,0.05068899999605492,0.052113199984887615,0.8740936999965925
127,lobo,wolf,congruent,10,DAUXDCZA,PorEng,m,True,0.655657399998745,229616.3375824,0.4997546999948099,0.09975449999910779,0.050099799991585314,0.05186830001184717,0.8691525000031106
128,braço,fire,incongruent,66,APDKUKNK,PorEng,m,True,0.5780408999999054,229618.1294267,0.49954069999512285,0.09929250000277534,0.050289400009205565,0.05372309999074787,0.7714833999925759
129,sonho,dream,congruent,37,LBTBDBMC,PorEng,z,True,0.69047239999054,229619.9764662,0.49992349999956787,0.09978389999014325,0.04996840000967495,0.05507549998583272,0.920399599999655
130,lago,throat,incongruent,59,VIWDCJTQ,PorEng,m,True,0.7227656999893952,229621.8736353,0.49927390000084415,0.10065700000268407,0.05044700001599267,0.05183119999128394,0.9170731999911368
131,perigo,danger,congruent,45,URZJDLZW,PorEng,z,True,0.7041250000183936,229623.7574615,0.4997250000014901,0.09997529999236576,0.050484800012782216,0.05425200000172481,0.9419181999983266
132,suabe,soft,control,127,AIGZIAJR,PorEng,z,True,0.6037650000071153,229625.5884677,0.49801840001600794,0.09976159999496303,0.05003389998455532,0.05223590001696721,0.8374406999791972
133,bicicleta,bike,congruent,14,DOIJIMTV,PorEng,m,True,0.5740594000089914,229627.3606948,0.4994260000239592,0.10007699998095632,0.05011549999471754,0.0532662000041455,0.7871906000073068
134,fundo,bottom,congruent,41,QFUROCMB,PorEng,m,False,0.6952737999963574,229629.2321168,0.49936950000119396,0.09992950002197176,0.04985599999781698,0.053296800004318357,0.9030797999876086
135,draço,arm,control,116,DNDNZEKZ,PorEng,m,True,0.8859735000005458,229631.3065984,0.49929410000913776,0.10054690000833943,0.04982479999307543,0.053316500008804724,1.121446899982402
136,peixe,fish,congruent,13,NZLNNMWA,PorEng,m,True,0.9568156000168528,229633.4615155,0.5002519999979995,0.10009369999170303,0.049761700007366017,0.053457200003322214,1.1894810999801848
137,toelho,rabbit,control,121,EVJRJJPM,PorEng,m,True,0.6650609000062104,229635.3190519,0.5004294000100344,0.09934879999491386,0.05025629998999648,0.05200260001583956,0.8664294999907725
138,oscada,ladder,control,105,ANQGKOOR,PorEng,m,True,0.8862475999922026,229637.361139,0.4988637999922503,0.09980510000605136,0.05019639999954961,0.05553909999434836,1.0839111999957822
139,momento,bottom,incongruent,92,GFIANPSQ,PorEng,z,True,0.6436790000007022,229639.3195193,0.5007591000176035,0.10007479999330826,0.05214350001187995,0.05313439999008551,0.8817303999967407
140,braço,arm,congruent,16,QEZIIVOS,PorEng,m,True,0.5711617000051774,229641.1631457,0.5000033999967854,0.09907589998329058,0.04920590002438985,0.05396699998527765,0.7737351999967359
141,findo,bottom,control,141,PBGLVVLY,PorEng,z,True,0.6050163999898359,229643.0297922,0.49971639999421313,0.09928419999778271,0.05116920001455583,0.051974100002553314,0.8260578000044916
142,melhor,law,incongruent,83,QYZWMGWS,PorEng,z,True,0.7147925999888685,229645.0566542,0.4980280000017956,0.10038899999926798,0.051019699982134625,0.052222800004528835,0.978853300010087
143,safato,shoe,control,106,WTFPIIKD,PorEng,m,True,0.6784165999852121,229647.0049828,0.5003913000109605,0.10161769998376258,0.04978739999933168,0.05289020002237521,0.8865628999774344
144,escelar,climb,control,129,OFMZXRGZ,PorEng,z,True,0.660067099990556,229648.8908546,0.500905100023374,0.0985348999965936,0.04993629999808036,0.05826510000042617,0.8704508999944665
145,canudo,straw,congruent,11,TBMXLXXO,PorEng,m,True,0.5652757000061683,229650.7304986,0.5007736999832559,0.0998474000080023,0.05016909999540076,0.0567692999902647,0.7639615000225604
146,sapato,ladder,incongruent,56,SDOECTHH,PorEng,z,False,0.5829484000278171,229652.5466857,0.49889279998023994,0.09970530000282452,0.04982879999442957,0.05673540002317168,0.813656499987701
147,dente,knife,incongruent,69,UPSNQQMZ,PorEng,m,True,0.6653793000150472,229654.4778401,0.4985115000163205,0.09990000000107102,0.050136799982283264,0.05527020001318306,0.8653795999998692
