,response_time,group,pair_index,l1_l2,z_score_norm,exp_norm,rescaling_data
0,720.4646999962279,control,138,PorEng,-0.3575642870704008,0.0008134311064172143,0.31698576155059943
1,796.3556999966386,control,137,PorEng,0.2376181799728903,0.0017374455437241963,0.43232772796397123
2,686.7910000000848,congruent,6,PorEng,-0.621653518179118,0.000580868405848953,0.2658072189836537
3,643.3254000003217,congruent,19,PorEng,-0.962536666895512,0.00037610495318193024,0.19974658234317472
4,847.8476000018418,congruent,22,PorEng,0.641448358487832,0.002907620230127313,0.5105870340862875
5,739.1598000031081,incongruent,55,PorEng,-0.21094616708705877,0.0009806466836076342,0.3453992703602941
6,866.5313000019523,control,126,PorEng,0.7879770728215785,0.0035049349330505807,0.5389832167413928
7,832.5649999969755,congruent,35,PorEng,0.5215930979999891,0.002495549526933162,0.4873599697906432
8,991.4614000008442,congruent,44,PorEng,1.7677533984056806,0.01222487678368822,0.7288566325352732
9,635.3106000024127,control,136,PorEng,-1.025393506778874,0.00034713725013142574,0.18756539100080596
10,748.7652999989223,incongruent,67,PorEng,-0.13561410946939578,0.0010795150972091648,0.35999806676427937
11,616.2707999974373,congruent,13,PorEng,-1.1747149696520842,0.0002869540892560042,0.15862799430450067
12,1078.2689999978174,incongruent,80,PorEng,2.4485503509300397,0.029123603325186206,0.8607900539320412
13,880.4294000001391,control,125,PorEng,0.8969742588395572,0.004027528676668085,0.5601060663967126
14,692.8610000031767,control,139,PorEng,-0.5740489593147794,0.0006172192043426446,0.2750326309097321
15,784.7255999949994,congruent,9,PorEng,0.14640800207434695,0.001546686585754623,0.41465186911686197
16,767.3241000011329,incongruent,63,PorEng,0.009935064617373375,0.0012996564447463547,0.3882044217538813
17,764.8560999950859,incongruent,52,PorEng,-0.009420462813468323,0.0012679734993224362,0.3844534634873656
18,895.0685000017984,control,146,PorEng,1.0117828086575045,0.0046624634988563654,0.582355115436839
19,819.6140000000014,congruent,11,PorEng,0.4200236348378882,0.0021924046524267795,0.46767655796760116
20,959.341800000402,control,131,PorEng,1.515852345993624,0.008866471860534813,0.6800400689843662
21,655.6672000006074,incongruent,87,PorEng,-0.8657449133030544,0.00042550905781386786,0.2185041093372294
22,875.3571999986889,congruent,1,PorEng,0.8571950424610167,0.003828338726584901,0.5523971480505844
23,721.8902999957209,congruent,4,PorEng,-0.34638388195371295,0.0008251104327020075,0.3191524414897165
24,650.9404000025825,incongruent,74,PorEng,-0.9028152969325952,0.0004058640434884356,0.21132014277186636
25,860.2275000012014,control,145,PorEng,0.738538914987657,0.0032908107278845342,0.5294024668769914
26,617.6823000059812,congruent,45,PorEng,-1.1636451450706151,0.000291033166615253,0.16077324455258107
27,628.3171000031871,control,112,PorEng,-1.0802407031893024,0.00032368966582869236,0.1769364094085456
28,574.6007999987341,control,117,PorEng,-1.5015159526512256,0.0001891654890207821,0.09529637737667515
29,662.7729000028921,congruent,14,PorEng,-0.8100177775767304,0.0004568445753150021,0.22930361667014879
30,645.2815000011469,congruent,36,PorEng,-0.9471957644924832,0.00038353436867924956,0.2027195359291752
31,649.7177000055672,congruent,20,PorEng,-0.9124044392640107,0.0004009317588108189,0.20946183780831856
32,749.9728999973739,control,130,PorEng,-0.12614339032910193,0.0010926303520323677,0.3618334221879982
33,714.699300006032,incongruent,51,PorEng,-0.40277999103579293,0.0007678598544416993,0.3082232920611313
34,797.4529999992228,congruent,27,PorEng,0.2462238607864408,0.0017566155174322778,0.43399544534867796
35,682.9171999997925,incongruent,71,PorEng,-0.6520341672810374,0.000558796986877524,0.25991967356293966
36,758.2977999991272,congruent,37,PorEng,-0.06085456133876876,0.001187484205550394,0.3744859150579261
37,733.2040999972378,congruent,7,PorEng,-0.257654317229295,0.0009239474846316625,0.3363475758241634
38,1147.6687000031234,congruent,24,PorEng,2.992824173399091,0.05829672730083008,0.9662663010109669
39,697.59139999951,control,121,PorEng,-0.5369503423522412,0.0006471177263642671,0.28222206888651374
40,747.4317999949562,congruent,31,PorEng,-0.14607221151256888,0.0010652153190173486,0.357971363826265
41,745.4596000025049,incongruent,79,PorEng,-0.16153937964849543,0.0010444129490110139,0.3549739408737601
