,prime,target,group,pair_index,mask,l1_l2,key_name,correct,response_time,key_tDown,fixation_dur,bm_dur,prime_dur,fm_dur,target_dur
30,WEEK,tarde,incongruent,90,FFHJRZHD,EngPor,m,True,0.9285520999997061,3614.0119888,0.6852101999998013,0.09848260000035225,0.04980589999968288,0.05185380000011719,1.1688564000000952
31,HORSE,creme,incongruent,54,CAJSMEJW,EngPor,z,True,0.7180515000000014,3615.884894,0.6867542999998477,0.09790389999989202,0.05017649999990681,0.05119390000027124,0.9687101999998049
32,BETTER,melhor,congruent,33,MFSTDTBW,EngPor,m,True,0.6875061999999161,3617.7382976,0.6875821999997243,0.09679959999994026,0.04959680000001754,0.05122800000026473,0.8755750000000262
33,STRAWBERRY,garganta,incongruent,58,JENOEOSI,EngPor,z,True,0.8851941000002626,3619.7188752,0.6871608999999808,0.09636930000033317,0.049720999999863125,0.05104620000020077,1.129936099999668
34,UPLY,feio,control,131,ASLKFZTV,EngPor,m,True,0.7145655999997871,3621.5818301,0.6870886000001519,0.09658259999969232,0.049758399999973335,0.05100650000031237,0.9264994999998635
35,WOLF,canudo,incongruent,61,FMLWLSRV,EngPor,z,True,0.8055830999996942,3623.5073595,0.6869650000003276,0.09641220000003159,0.05003609999994296,0.05157519999966098,1.0462718000003406
36,KADNESS,tristeza,control,135,YWWUNIAK,EngPor,m,True,1.0040874999999687,3625.6588815,0.6864070999999967,0.09730209999997896,0.04979559999992489,0.05295320000004722,1.2187793999996757
37,WARDROBE,leão,incongruent,73,PNPOUMGH,EngPor,z,True,0.7920758999998725,3627.5783354,0.6863243000002512,0.09717529999988983,0.049803200000042125,0.051735699999881035,1.069972300000245
38,PETTER,melhor,control,133,XVNEDGCK,EngPor,m,True,0.8769001999999091,3629.6470307,0.6875778000003265,0.09530039999981454,0.050192300000162504,0.052323299999898154,1.0688700999999128
39,MOMENT,momento,congruent,42,XVZMNXMG,EngPor,m,True,1.5102968000001056,3632.2639794,0.6871340999996391,0.09565740000016376,0.04980900000009569,0.05121159999998781,1.7064566999997623
40,HUNGER,escalar,incongruent,79,IHRHBYRV,EngPor,m,True,0.9885895000002165,3634.3600062,0.6872872999997526,0.09584210000002713,0.05048949999991237,0.051117100000283244,1.1938659999996162
41,KNIFE,faca,congruent,18,FMSXVVLB,EngPor,z,True,0.9514693999999508,3636.4232113,0.6870903999997608,0.09667220000028465,0.04926350000005186,0.051512799999727577,1.2118481000002248
42,COUGH,perigo,incongruent,95,EHKKNSNQ,EngPor,m,True,0.7125852000003761,3638.3023004,0.6865284999998948,0.09824049999997442,0.04943249999996624,0.05201540000007299,0.9109195000000909
43,CEEK,semana,control,139,YWMAOFZB,EngPor,m,True,0.8605462000000443,3640.2671679,0.6874515999998039,0.09576360000028217,0.050051499999881344,0.05233510000016395,1.0687699000000066
44,CLIMB,escalar,congruent,29,GMJARSHV,EngPor,m,True,0.7921783000001597,3642.1820303,0.6870872999998028,0.09715589999996155,0.049899699999969016,0.05135070000005726,0.9870024000001649
45,POUBT,dúvida,control,126,TVZQWYZO,EngPor,m,True,0.8029354999998759,3644.0930842,0.6870570000000953,0.09655049999992116,0.04929900000024645,0.051162899999781075,0.997787000000244
46,LADDER,escada,congruent,5,SVOAGPHY,EngPor,z,True,1.5756846999997833,3646.7674091,0.6866125000001375,0.09715499999992971,0.05017550000002302,0.051780799999960436,1.8208104000000276
47,FISH,bicicleta,incongruent,64,TNNPZNNK,EngPor,z,True,0.7667696999997133,3648.6928335,0.6867944000000534,0.096767699999873,0.050121300000228075,0.05160410000007687,1.00131969999984
48,HALF,metade,congruent,34,QLYMARVQ,EngPor,m,True,0.7365764000001036,3650.5792163,0.6876458000001548,0.09515909999981886,0.05061999999998079,0.05071029999999155,0.9460402000004251
49,SADNESS,profundo,incongruent,86,RJOMWLVJ,EngPor,m,True,0.6680412000000615,3652.3597883,0.6870789999998124,0.0965107000001808,0.04958840000017517,0.05145809999976336,0.8742517999999109
50,JOY,alegria,congruent,30,PUKNFBPK,EngPor,m,True,1.0617883999998412,3654.5383619,0.6874752999997327,0.0962152000001879,0.049118299999918236,0.05219620000025316,1.271239599999717
51,THROAT,garganta,congruent,8,KATBZVCV,EngPor,z,True,0.7594696000001022,3656.4192812,0.6867658999999549,0.09713719999990644,0.04975009999998292,0.05112589999998818,0.984624900000199
52,BUTTON,cereja,incongruent,52,TUSLBPZJ,EngPor,z,True,0.9349485999996432,3658.4952894,0.6879529000002549,0.09528509999972812,0.05131000000028507,0.05094830000007278,1.1715674999995827
53,CREAM,escada,incongruent,55,RFCGCFHO,EngPor,m,False,1.249308999999812,3660.8937926,0.6864355000002433,0.09640969999964,0.049750200000289624,0.05205519999981334,1.4555986999998822
54,STRAW,canudo,congruent,11,BRCFFFOP,EngPor,z,True,0.7345191999997951,3663.9974267,0.6860628999997971,0.09763659999998708,0.04970230000026277,0.05233679999992091,0.9609824999997727
55,CHERRY,cereja,congruent,2,XBVUOURL,EngPor,z,True,0.6028184000001602,3665.7332706,0.6870222000002286,0.09628639999982624,0.050131400000282156,0.05206579999958194,0.8393475000002582
56,SOFT,suave,congruent,27,JSYLOSVO,EngPor,m,True,0.7893863999997848,3667.6687809,0.6874335000002247,0.09514549999994415,0.04990049999969415,0.05171070000005784,0.9885342000002311
57,CAT,gato,congruent,24,UDLGGPZD,EngPor,z,True,0.8057708999999704,3669.5858238,0.68695549999984,0.09585170000036669,0.050147199999628356,0.051373100000091654,1.0531952000001183
58,RAIN,cegar,incongruent,75,IKLNSHPL,EngPor,m,True,0.7874786000002132,3671.5337758,0.6878328999996484,0.09602200000017547,0.04986619999999675,0.0512444000000869,1.000583099999858
59,BLATE,prato,control,120,XKEYHYOG,EngPor,z,True,0.7960978999999497,3673.4447507,0.6865151000001788,0.09756979999974646,0.049553000000287284,0.05264839999972537,1.0095350000001417
60,WEEK,semana,congruent,39,FXRGNFSV,EngPor,m,True,0.6989731000003303,3675.2647863,0.6870941000001949,0.09730380000019068,0.04989579999983107,0.05171969999992143,0.9255738000001656
61,DREAM,seco,incongruent,88,RWDAMHSE,EngPor,m,True,1.1899616000000606,3677.5881641,0.687044700000115,0.09623920000012731,0.050059699999565055,0.05113810000011654,1.3983397000001787
62,HALF,tristeza,incongruent,85,ZIHXMIKX,EngPor,m,True,0.7578840999999557,3679.4578341,0.6869552000002841,0.0959434000001238,0.050059499999861146,0.05227909999985059,0.9469884999998612
63,TOOTH,prato,incongruent,70,PDUALLBM,EngPor,z,True,0.6718739000002643,3681.2376957,0.6860324999997829,0.09707699999989927,0.050233899999966525,0.05162900000004811,0.9025630999999521
64,BOFT,suave,control,127,VQMWNEMJ,EngPor,m,True,0.6682210999997551,3683.051783,0.6867249000001721,0.0966905999998744,0.05002120000017385,0.05203320000009626,0.8729196999997839
65,CHERRY,cavalo,incongruent,53,WPVCDYBW,EngPor,z,True,0.6726702999999361,3684.8399632,0.6853928000000451,0.0983206999999311,0.05054329999984475,0.05105650000041351,0.8974805999996534
66,FIRE,fogo,congruent,15,UZFPZJVH,EngPor,z,True,1.3219669000000067,3687.2891155,0.6866617999999107,0.09726769999997487,0.049772200000006706,0.05135120000022653,1.560124099999939
67,SHOA,sapato,control,106,TTFTRRMF,EngPor,z,True,0.7057512000001225,3689.1400187,0.6868058999998539,0.09696410000015021,0.04955550000022413,0.05107099999986531,0.9112177000001793
68,BOTTOM,fundo,congruent,41,WOPRLSVI,EngPor,m,True,0.6603955999999016,3690.9118733,0.6863628000000972,0.09622510000008333,0.050218499999573396,0.051139100000000326,0.8854730000002746
69,EVENING,fundo,incongruent,91,HEJGGMTJ,EngPor,m,True,0.6390129999999772,3692.6906968,0.6870243999997001,0.09576500000002852,0.049826600000415056,0.050686299999597395,0.8554067000000032
70,TREAM,creme,control,104,MXPPVSZM,EngPor,z,True,0.647584000000279,3694.4676982,0.6863247999999658,0.0962920000001759,0.05135459999974046,0.05126010000003589,0.8751474000000599
71,DUNGER,fome,control,128,BGOLVHQM,EngPor,m,True,0.7945795999999063,3696.3982009,0.6864066999996794,0.09730850000005375,0.05019050000009884,0.05106449999993856,1.014990300000136
72,WARDROBE,armário,congruent,22,JPCVIENX,EngPor,z,True,0.6629894999996395,3698.1833162,0.6873765000000276,0.09604910000007294,0.04969489999984944,0.05166640000015832,0.8919487999996818
73,LAW,melhor,incongruent,83,WSFTWYMZ,EngPor,m,True,0.9463441000002604,3700.2687125,0.6865929999999025,0.09663399999999456,0.049785700000029465,0.05241840000007869,1.169781900000089
74,TING,cantar,control,146,KLBPNSLK,EngPor,m,True,0.9477390000001833,3702.3526697,0.6858884000002945,0.09774059999972451,0.04958970000006957,0.05199540000012348,1.1475495999998202
75,HUNGER,fome,congruent,28,GVSOXUXK,EngPor,m,True,0.8727890000000116,3704.3287448,0.6860530999997536,0.09770389999994222,0.04990270000007513,0.051512300000013056,1.0780267000000094
76,DALF,metade,control,134,CLZWAYGT,EngPor,m,True,0.7820793000000776,3706.2206676,0.6871194999998806,0.09714090000034048,0.049825999999939086,0.05070750000004409,0.9815573999999287
77,COW,butão,incongruent,51,YBAJJWOW,EngPor,z,True,0.8095861000001605,3708.1321376,0.6867259000000558,0.09701059999997597,0.050237899999956426,0.050854700000400044,1.05428959999972
78,CLIMB,alegria,incongruent,80,CYWTAAMK,EngPor,m,True,0.6697093000002496,3709.9602005,0.6870712999998432,0.09538510000038514,0.05128679999961605,0.05097220000016023,0.8675263999998606
79,SUMMER,atrasado,incongruent,98,MPTSPSYP,EngPor,m,True,0.7650444000000789,3711.8221434,0.6867428999998992,0.0957167000001391,0.04972360000010667,0.05149070000015854,0.9784150999998928
80,SING,verão,incongruent,97,ASRMHSYV,EngPor,m,True,0.6696192999997947,3713.6106513,0.6873396000000866,0.09684689999994589,0.04963499999985288,0.051802299999963,0.8805860000002212
81,DANGER,cantar,incongruent,96,HWRIIRVW,EngPor,m,True,0.7526431999999659,3715.4776817,0.6867882999999892,0.09647559999984878,0.05008110000017041,0.05157340000005206,0.9644066999999268
82,PUTTON,butão,control,101,AXQLEGKQ,EngPor,z,True,0.7259266000000935,3717.3340162,0.6866442000000461,0.09761939999998503,0.04971299999988332,0.0514987999999903,0.954390400000193
83,DOW,vaca,control,100,NQPXHXRX,EngPor,z,True,0.8135462999998708,3719.2888688,0.6865513000002466,0.09710279999990235,0.050079399999958696,0.05119650000006004,1.0447480999996515
84,PREAM,sonho,control,137,MGKVRHQH,EngPor,m,True,1.0036292999998295,3721.429643,0.6874750000001768,0.09634199999982229,0.05007130000012694,0.05066939999960596,1.2186079000002792
85,UGLY,feio,congruent,31,BLGAFREK,EngPor,m,True,0.8007370000000265,3723.3447437,0.6873282999999901,0.0951639999998406,0.05084930000020904,0.051443599999856815,1.0083863999998357
86,SHOE,sapato,congruent,6,FQYSSEKW,EngPor,z,True,0.6731767000001128,3725.1326392,0.6872590000002674,0.09575219999987894,0.04991990000007718,0.05086119999987204,0.9025854000001345
87,UGLY,lei,incongruent,82,VWHPJWIM,EngPor,m,True,0.7005950000002485,3726.9767654,0.6864495999998326,0.09598200000027646,0.05010309999988749,0.050748900000144204,0.9204381999998077
88,SING,cantar,congruent,46,MANDWBWL,EngPor,m,True,0.7911798999998609,3728.9027555,0.686865100000432,0.09699099999988903,0.04987219999975423,0.05239720000008674,1.0034169999998994
89,DANGER,perigo,congruent,45,BKVOLTMP,EngPor,m,True,0.8349517999999989,3730.8638444,0.6866961000000629,0.09662269999989803,0.05071889999999257,0.05137990000002901,1.0492865000001075
90,JOY,feio,incongruent,81,JHSZARNJ,EngPor,m,True,0.7098252000000684,3732.6887522,0.6869031999999606,0.09726399999999558,0.05038270000022749,0.050898399999823596,0.9141782000001513
91,RAIN,chover,congruent,49,QTAIHIPX,EngPor,m,True,0.8714313999998922,3734.6681782,0.6869486999999026,0.09652170000026672,0.05069520000006378,0.05179539999971894,1.077863200000138
92,EVENING,tarde,congruent,40,SQVZAZHY,EngPor,m,True,0.660229199999776,3736.4397289,0.6871204999997644,0.09721700000000055,0.049309700000321754,0.051576899999872694,0.8619124000001648
93,BRIDGE,peixe,incongruent,63,WZEFKMAA,EngPor,z,True,0.709640699999909,3738.2567532,0.6873321999996733,0.09671260000004622,0.050474900000153866,0.05163700000002791,0.9432993000000351
94,STRAWPERRY,morango,control,107,TSGJNSHT,EngPor,z,True,1.140538099999958,3740.5387753,0.6861644000000524,0.09694970000009562,0.04977869999993345,0.05258140000023559,1.4124500999996599
95,FIRE,braço,incongruent,66,VQDDKWYE,EngPor,z,True,0.7988972000002832,3742.5296496,0.6875051000001804,0.09610099999963495,0.04990960000031919,0.05153070000005755,1.0393847999998798
96,THROAT,lago,incongruent,59,UDPXRXZZ,EngPor,z,True,0.7080608000001121,3744.3898554,0.686119399999825,0.0976359000001139,0.049974399999882735,0.05129720000013549,0.938417699999718
97,DOOTH,dente,control,119,VXJJRSPV,EngPor,z,True,0.7146568000002844,3746.2460353,0.6863811000002897,0.0969491000000744,0.05021939999960523,0.050845200000367186,0.9591276999999536
98,DRY,semana,incongruent,89,GDKORKLS,EngPor,m,True,0.9209303000002365,3748.3211156,0.6871886999997514,0.09650240000019039,0.050189600000067,0.05124489999980142,1.13391189999993
99,ARM,caixa,incongruent,67,JXCQAGPZ,EngPor,z,True,0.7391008999998121,3750.1716735,0.6875780999998824,0.09533779999992475,0.04930899999999383,0.05124489999980142,0.9618844000001445
100,POY,alegria,control,130,LDFMEGKT,EngPor,m,True,0.777799099999811,3752.095915,0.6874368999997387,0.0957352999998875,0.05006700000012643,0.052330500000152824,0.9864459999998871
101,BICE,bicicleta,control,114,PBHYZDZK,EngPor,z,True,0.654492300000129,3753.8726576,0.6858603999999104,0.09786350000013044,0.050068199999714125,0.05124410000007629,0.9046411999997872
102,DOUGH,tosse,control,144,CESNTCUF,EngPor,m,True,0.8078057000002445,3755.8416944,0.6864733000002161,0.09733499999993,0.04992739999988771,0.04996630000005098,0.985630300000139
103,DREAM,sonho,congruent,37,NVGVUWXO,EngPor,m,True,0.8448356999997486,3757.7628111,0.6865099999999984,0.0970647000003737,0.04993259999992006,0.05076359999975466,1.0660609000001386
104,LATE,atrasado,congruent,48,OJIABUXY,EngPor,m,True,0.8790106999999807,3759.7816627,0.6865940000002411,0.09791849999965052,0.04968480000025011,0.05201709999982995,1.079923300000246
105,PLATE,coelho,incongruent,71,VMOWPOWP,EngPor,z,True,1.5476791999999477,3762.4335899,0.6868876999997156,0.09797040000012203,0.04951040000014473,0.05119449999983772,1.8013440999998238
106,LION,leão,congruent,23,BFSPLJPN,EngPor,m,False,0.728672799999913,3764.331895,0.6871638000002349,0.09632529999998951,0.05008459999999104,0.05150030000004335,0.9507518999998865
107,LADDER,sapato,incongruent,56,ZMCQYZPE,EngPor,z,True,0.7437772999996923,3767.4637187,0.686686699999882,0.09651020000001154,0.04996110000001863,0.051276900000175374,0.946228699999665
108,LION,gato,incongruent,74,SNVGAXLB,EngPor,z,True,0.6644182000000001,3769.2366052,0.6860773999997036,0.09773050000012518,0.04985110000006898,0.05170689999977185,0.8905426000001171
109,STRAWBERRY,morango,congruent,7,GOELGTYG,EngPor,z,True,0.6039832000001297,3770.9751289,0.6872668999999405,0.09657600000036837,0.050000899999758985,0.051029900000230555,0.8494106999996802
110,OUTUMN,outono,control,143,WQVTFSDZ,EngPor,m,True,0.7290299999999661,3772.8678165,0.6861056000002463,0.09720960000004197,0.05000079999990703,0.05231659999981275,0.9605260000003
111,CHARRY,cereja,control,102,JWZTDWLZ,EngPor,z,True,0.6313296000002993,3774.6385927,0.6870315999999548,0.09599299999990762,0.04979480000019976,0.05232829999977184,0.8682893000000149
112,BLIND,dúvida,incongruent,76,JJJDZUGA,EngPor,z,False,0.662697599999774,3776.4528385,0.6865465999999287,0.09771890000001804,0.04969269999992321,0.05138729999998759,0.8935055000001739
113,CAT,vaca,incongruent,50,WYMGKUHY,EngPor,z,True,0.05935460000000603,3778.8997129,0.6870084000001953,0.09643039999991743,0.04976010000018505,0.05106739999973797,0.3184371000002102
114,PLATE,prato,congruent,20,RDRBSMZM,EngPor,z,True,0.7438958000002458,3780.8177461,0.6872738000001846,0.09665019999965807,0.04863850000037928,0.05224819999966712,0.9428884000003563
115,BIKE,bicicleta,congruent,14,PTECJCKJ,EngPor,z,True,0.8203380999998444,3782.7450644,0.686339400000179,0.09800610000002052,0.050107999999909225,0.05114839999987453,1.0228806999998596
116,ARM,braço,congruent,16,LFOTTHOK,EngPor,z,True,1.1385267999999087,3784.9966099,0.6870435000000725,0.09602570000015476,0.04999999999972715,0.051374500000292755,1.345459000000119
117,HORSE,cavalo,congruent,3,EDPEVKPC,EngPor,z,True,1.1056555000000117,3787.2147748,0.6867274999999609,0.09580259999984264,0.04979390000016792,0.05235510000011345,1.3144870999999512
118,PAKE,lago,control,109,RNINZHRD,EngPor,z,True,0.6463896000000204,3788.9728282,0.6866852999996809,0.09664540000039779,0.05015739999998914,0.051245299999663985,0.8758916000001591
119,STRAW,ponte,incongruent,62,IDSNEPTU,EngPor,z,True,0.9232719000001453,3791.0325395,0.6862661000000116,0.0997546999997212,0.04710690000001705,0.051339999999981956,1.1305624000001444
120,AUTUMN,tosse,incongruent,94,CPSAQOKV,EngPor,m,True,0.6976364000001922,3792.8414963,0.6867385000000468,0.09621329999981754,0.05002550000017436,0.051486299999851326,0.9151120999999875
121,RABBIT,coelho,congruent,21,NMVSYDFY,EngPor,z,True,1.084064799999851,3795.0614787,0.6867101000002549,0.0973015999998097,0.04935650000015812,0.0515093999997589,1.2958078000001478
122,SAMMER,verão,control,147,CMHOVEKU,EngPor,m,True,0.93785969999999,3797.115878,0.6867550000001756,0.09726529999988998,0.05000500000005559,0.05159789999970599,1.1411449000001994
123,BOTTOM,momento,incongruent,92,LYLEMLYR,EngPor,m,True,0.7910811000001559,3799.01953,0.6857958000000508,0.09784480000007534,0.050742299999910756,0.051187600000048405,1.0221440999998777
124,BOX,faca,incongruent,68,LBNTWRHL,EngPor,z,True,0.7282358000002205,3800.890855,0.6858354999999392,0.09634670000014012,0.051238999999895896,0.05108380000001489,0.9568370000001778
125,BOLF,lobo,control,110,XZONSAVL,EngPor,z,True,1.0602775000002111,3803.08973,0.6858180999997785,0.09808860000021014,0.05025219999970432,0.05090890000019499,1.301243699999759
126,DOUBT,dúvida,congruent,26,OMHFUEGI,EngPor,m,True,0.709686000000147,3804.9580157,0.6872538000002351,0.09668519999968339,0.0497389000001931,0.05229460000009567,0.9370399999997971
127,BRIDGE,ponte,congruent,12,BDJOPUWV,EngPor,z,True,0.8132445999999618,3806.9107794,0.6877141999998457,0.09494820000008986,0.05049650000000838,0.051645600000028935,1.0337116999999125
128,EBENING,tarde,control,140,QLUTYZUQ,EngPor,m,True,1.6052554000002601,3809.6356092,0.6871131000002606,0.09566929999982676,0.05015850000017963,0.05013749999989159,1.885113199999978
129,STRAT,canudo,control,111,SYENCFOR,EngPor,z,True,0.682117400000152,3811.5139657,0.6866279999999279,0.09670989999995072,0.050463699999909295,0.05126930000005814,0.8921893000001546
130,BRY,seco,control,138,AQUHHQWV,EngPor,z,False,1.1332977000001847,3813.7655187,0.6864463000001706,0.097008900000219,0.050001999999949476,0.05097269999987475,1.3499077999999827
131,BLIND,cegar,congruent,25,BBMXJTIJ,EngPor,m,True,0.8142676000002211,3816.9636,0.6870091999999204,0.09662800000023708,0.05003660000011223,0.05097399999976915,1.0308883000002425
132,DOUBT,suave,incongruent,77,KCEGMREH,EngPor,m,True,0.7346388000000843,3818.8356389,0.6867500999996992,0.09708240000009027,0.05043209999985265,0.05198100000006889,0.9478180999999495
133,BIKE,fogo,incongruent,65,SKLNWPGQ,EngPor,z,True,0.6729168000001664,3820.6234674,0.68637949999993,0.09703860000036002,0.05014489999985017,0.0514392999998563,0.8600836999999046
134,WOLF,lobo,congruent,10,GZHAJTSH,EngPor,z,True,0.6935599999997066,3822.4110966,0.6860081999998329,0.0972578999999314,0.04993930000000546,0.05077209999990373,0.893047800000204
135,LAKE,lobo,incongruent,60,ESQCIUXI,EngPor,z,True,0.5906893000001219,3824.1084812,0.6868919000003189,0.09677889999966283,0.05035100000031889,0.05048559999977442,0.8010546000000431
136,LATE,chover,incongruent,99,PNBETFCQ,EngPor,m,True,0.6613626000003023,3825.8809215,0.6871608999999808,0.09541829999989204,0.05037530000026891,0.051781600000140315,0.8693422999999711
137,CREAM,creme,congruent,4,BZFCORMG,EngPor,z,True,0.6180134999999609,3827.6204705,0.6864022999998269,0.09714429999985441,0.049976499999957014,0.05152270000007775,0.8319956000000275
138,POTTOM,fundo,control,141,EUFRUBUD,EngPor,m,True,0.6919325999997454,3829.4277128,0.6869994999997289,0.09696490000033009,0.049345699999776116,0.05180109999992055,0.9163295000003018
139,SADNESS,tristeza,congruent,35,GEOIILVA,EngPor,m,True,0.6888244000001578,3831.2424445,0.6867827000000943,0.09578099999998813,0.05044210000005478,0.05161580000003596,0.9188635999998951
140,DEEP,profundo,congruent,36,YVOBJDOF,EngPor,m,True,0.6464261999999508,3833.0335371,0.686355100000128,0.09634579999965354,0.049968900000294525,0.05175749999989421,0.8648370999999315
141,BLAND,cegar,control,125,FINZNVON,EngPor,m,True,0.7557561000003261,3834.9087644,0.686963999999989,0.09612040000001798,0.04992739999988771,0.05157400000007328,0.9652161999997588
142,BOX,caixa,congruent,17,PFFNZQDZ,EngPor,z,True,0.7525064999999813,3836.7728343,0.6864404999996623,0.09674100000029284,0.05032579999988229,0.05135400000017398,0.9506712999996125
143,SOFT,fome,incongruent,78,TKVLIOUK,EngPor,m,True,0.7529303000001164,3838.6414561,0.6875586000001022,0.09643710000000283,0.050647599999592785,0.051340800000161835,0.9598049999999603
144,DRY,seco,congruent,38,HYCURWQE,EngPor,m,True,0.7036653000000115,3840.4584808,0.686180400000012,0.0971666999998888,0.04996060000030411,0.050911599999835744,0.9062231000002612
145,BETTER,metade,incongruent,84,RIDHVBIE,EngPor,m,True,0.7193343999997523,3842.2914274,0.6863447000000633,0.09761909999997442,0.04954120000002149,0.05169879999994009,0.9495064000002458
