,response_time,group,pair_index,l1_l2,z_score_norm,exp_norm,rescaling_data
0,881.01,control,122,PorEng,2.075337838329094,0.015903278616792863,0.7321171750813715
1,708.76,incongruent,93,PorEng,0.26805121096078177,0.0028406283857421613,0.4061577473317689
2,580.11,incongruent,98,PorEng,-1.0817741859096586,0.0007846835921982304,0.16270532132313983
3,718.87,incongruent,89,PorEng,0.3741276568399903,0.0031428350988729277,0.42528953145106346
4,629.37,incongruent,54,PorEng,-0.5649269332875219,0.001284186302674641,0.2559230943910378
5,578.1,control,103,PorEng,-1.1028635683248127,0.0007690689053022821,0.15890167284838397
6,541.38,incongruent,67,PorEng,-1.4881382560285252,0.00053271180228175,0.08941412459314207
7,702.59,control,125,PorEng,0.20331415150729895,0.0026706590850499264,0.3944818711679661
8,575.39,control,146,PorEng,-1.1312975117800708,0.0007485070100391277,0.15377337067595181
9,594.06,control,109,PorEng,-0.9354075766104549,0.0009021497888168647,0.1891037771554007
10,687.29,congruent,1,PorEng,0.04278303163075148,0.002291771937706964,0.36552872606161524
11,578.93,control,145,PorEng,-1.0941550173772623,0.0007754787412376649,0.16047233366134273
12,767.99,incongruent,52,PorEng,0.8895059972541064,0.005136260524536012,0.5182423737794262
13,634.98,control,149,PorEng,-0.5060655226661213,0.001358288281231891,0.2665392475966997
14,771.29,control,101,PorEng,0.9241303564431651,0.005308584834818024,0.5244871697827567
15,632.93,congruent,42,PorEng,-0.5275745942835678,0.0013307268414423092,0.26265990462493366
16,679.73,congruent,45,PorEng,-0.03653822760236517,0.0021249011641010242,0.3512224661267126
17,674.17,congruent,16,PorEng,-0.09487502672090174,0.0020099810421964123,0.34070093104231314
18,741.36,control,119,PorEng,0.6100979108284568,0.003935450222863478,0.46784876239497386
19,784.02,incongruent,80,PorEng,1.057696445072475,0.006029266070320357,0.5485769434562107
20,615.96,incongruent,81,PorEng,-0.705627738355789,0.0011230242733762847,0.23054651426841274
21,643.89,control,104,PorEng,-0.41257975285566195,0.0014848671252177524,0.2834001968056922
22,721.78,congruent,29,PorEng,0.40466004630670566,0.003235635294511284,0.4307963061085458
23,803.86,incongruent,76,PorEng,1.2658622894091216,0.007352388969540436,0.5861214139732042
24,713.89,incongruent,87,PorEng,0.32187635115468266,0.00299015519364115,0.4158655665733101
25,634.57,congruent,22,PorEng,-0.51036733698961,0.0013527307001053933,0.2657633790023466
26,501.48,congruent,23,PorEng,-1.9067782353144214,0.00035744466583228964,0.01390886382559992
27,660.99,incongruent,83,PorEng,-0.23316261887599182,0.0017617811075973258,0.315759594277496
28,653.2,congruent,6,PorEng,-0.3148970910222855,0.0016297478185173866,0.3010180909847855
29,740.56,incongruent,62,PorEng,0.6017041267826235,0.0039040922203331927,0.4663348724547724
30,691.41,congruent,43,PorEng,0.08601101946678895,0.0023881650039707216,0.3733252592536522
31,784.4,incongruent,61,PorEng,1.0616834924942455,0.006052220867880673,0.5492960411778063
32,635.08,control,102,PorEng,-0.505016299660392,0.001359647248883702,0.26672848383922493
33,761.23,incongruent,66,PorEng,0.8185785220668218,0.004800525016084597,0.5054500037847248
34,790.74,congruent,40,PorEng,1.1282042310574685,0.006448356488044179,0.5612936189539021
35,572.0,congruent,13,PorEng,-1.1668661716742859,0.0007235578990974818,0.14735826205434865
36,612.1,congruent,24,PorEng,-0.7461277463769309,0.0010805015054818218,0.22324199530694122
37,857.72,incongruent,59,PorEng,1.8309738002947955,0.012599098833935264,0.6880440541972599
38,757.49,incongruent,57,PorEng,0.7793375816525547,0.00462430130463157,0.4983725683142835
39,676.63,control,137,PorEng,-0.0690641407799664,0.002060039773796756,0.34535614260843234
40,733.45,control,123,PorEng,0.5271043710752882,0.00363614949346147,0.4528801756112331
41,611.93,congruent,21,PorEng,-0.7479114254866711,0.0010786662133628019,0.2229202936946483
42,634.09,control,108,PorEng,-0.5154036074171098,0.0013462531512989115,0.26485504503822577
43,634.28,incongruent,90,PorEng,-0.5134100837062251,0.0013488134638130393,0.26521459389902347
44,732.48,congruent,20,PorEng,0.516926907919716,0.00360104935426391,0.45104458405873893
45,665.31,control,100,PorEng,-0.18783618502849694,0.0018395579354511164,0.3239345999545832
46,644.31,incongruent,97,PorEng,-0.40817301623160035,0.0014911166820261172,0.2841949890242978
47,738.27,control,127,PorEng,0.5776769199514283,0.003815704411486007,0.4620013625009461
48,601.61,control,147,PorEng,-0.8561912396779099,0.0009728992871410416,0.20339111346605104
49,587.63,congruent,15,PorEng,-1.0028726158788333,0.0008459671840082778,0.17693588676103245
50,706.6,congruent,44,PorEng,0.24538799403703432,0.002779928728888457,0.40207024449322537
51,621.78,congruent,7,PorEng,-0.6445629594223581,0.0011903237039794065,0.24156006358337742
52,647.9,incongruent,58,PorEng,-0.3705059103259266,0.0015456202564685176,0.2909885701309514
53,734.45,incongruent,55,PorEng,0.5375966011325788,0.0036726934034137697,0.4547725380364848
54,802.47,incongruent,82,PorEng,1.2512780896294877,0.0072508977608519865,0.5834910302021044
55,593.87,control,138,PorEng,-0.9374011003213395,0.0009004373315676635,0.18874422829460297
56,678.22,control,132,PorEng,-0.05238149498887394,0.0020930561911476223,0.34836499886458255
57,671.18,congruent,3,PorEng,-0.12624679459220084,0.0019507721923823851,0.33504276739081057
58,561.03,congruent,2,PorEng,-1.2819659354027644,0.0006483823504057985,0.12659904624933763
59,673.11,incongruent,78,PorEng,-0.10599679058162924,0.0019887877659525623,0.33869502687154646
60,629.28,control,126,PorEng,-0.5658712339926784,0.0012830310549416923,0.25575278177276506
61,593.62,control,139,PorEng,-0.9400241578356622,0.0008981890497619819,0.18827113768829007
62,669.67,control,114,PorEng,-0.1420900619787096,0.00192153681487204,0.3321853001286805
63,630.12,incongruent,95,PorEng,-0.5570577607445538,0.0012938539081483683,0.2573423662099765
64,585.05,incongruent,79,PorEng,-1.0299425694266435,0.0008244203796253831,0.17205359170388304
65,725.25,congruent,25,PorEng,0.44106808460550445,0.003349882565953985,0.4373628037241692
66,620.83,incongruent,70,PorEng,-0.6545305779767835,0.0011790691724596503,0.23976231927938846
67,614.97,incongruent,69,PorEng,-0.7160150461125068,0.0011119611857114216,0.22867307546741356
68,819.33,control,140,PorEng,1.4281770883954081,0.008582500377061139,0.6153962606918477
69,716.01,incongruent,88,PorEng,0.3441198788761389,0.003054223205125461,0.4198773749148436
70,821.15,incongruent,63,PorEng,1.4472729470996764,0.008740131980380173,0.6188403603058057
71,637.45,control,113,PorEng,-0.48014971442461307,0.0013922557733884041,0.27121338278707147
72,610.21,congruent,31,PorEng,-0.7659580611852101,0.0010602717999298559,0.21966543032321556
73,863.81,incongruent,51,PorEng,1.8948714813436947,0.013390229380435529,0.6995685413670425
74,652.74,incongruent,64,PorEng,-0.3197235168486396,0.0016222681948756478,0.30014760426916964
75,764.78,control,143,PorEng,0.8558259387702031,0.004974004699945834,0.5121678903943683
76,678.56,congruent,34,PorEng,-0.04881413676939598,0.002100184693784883,0.349008402089168
77,599.76,control,131,PorEng,-0.8756018652838977,0.0009550661157780476,0.1998902429793354
78,533.6,congruent,19,PorEng,-1.5697678058742461,0.0004928380244593027,0.07469154492468402
79,662.95,congruent,32,PorEng,-0.2125978479637018,0.0017966526419964386,0.3194686246309894
80,577.1,congruent,4,PorEng,-1.1133557983821032,0.0007614165418361786,0.15700931042313226
81,854.63,incongruent,99,PorEng,1.7985528094177672,0.012215740075201747,0.6821966543032321
82,659.88,control,116,PorEng,-0.24480899423958458,0.001742333471362295,0.3136590719854666
83,646.78,congruent,33,PorEng,-0.38225720799009216,0.001528405889995453,0.28886912421466954
84,559.85,congruent,12,PorEng,-1.2943467668703668,0.0006407764020206327,0.12436605858754073
85,635.19,congruent,0,PorEng,-0.5038621543540898,0.001361143683745758,0.2669366437060027
