,response_time,group,pair_index,l1_l2,z_score_norm,exp_norm,rescaling_data
45,0.793535900011193,control,116,PorEng,0.2897298201306521,0.00420332819190621,0.27546778883407763
46,0.7185216000070795,control,104,PorEng,-0.2636291552813411,0.00420017627702742,0.19584479023750145
47,0.9564369999861809,incongruent,87,PorEng,1.491404511098947,0.004210181039933355,0.44837714150387414
48,1.0704716999898665,control,113,PorEng,2.3326057854158866,0.004214984845734052,0.5694178598449977
49,0.7052640999900177,incongruent,72,PorEng,-0.3614259303704046,0.004199619475566569,0.1817727812312888
50,0.7187559999874793,incongruent,79,PorEng,-0.2619000538568996,0.004200186122251329,0.19609359119024491
51,0.6904175999807194,congruent,12,PorEng,-0.4709443026427443,0.004198996025342152,0.16601414788618518
52,0.6400882999878377,control,112,PorEng,-0.8422091131620277,0.004196883231757578,0.11259273646889362
53,0.6337590000184719,incongruent,77,PorEng,-0.8888985436563651,0.004196617606834664,0.10587457949681643
54,0.7734449999989009,control,148,PorEng,0.14152501324320385,0.0042024837902687705,0.25414255213394227
55,1.070547000010265,congruent,2,PorEng,2.3331612520686975,0.004214988019619697,0.5694977861179641
56,0.7670000999933109,congruent,26,PorEng,0.09398283443822263,0.004202212953118421,0.2473016929368021
57,0.8784440000017639,congruent,45,PorEng,0.9160725202876216,0.004206898673609905,0.3655924387477134
58,0.9099293999897782,congruent,16,PorEng,1.148331285307744,0.004208223441027598,0.3990122261605244
59,0.8343063000065741,congruent,29,PorEng,0.5904813670669576,0.004205042255014619,0.3187430243749821
60,0.6327146999828983,congruent,14,PorEng,-0.8966020454910286,0.004196573781784335,0.10476612017289663
61,0.6741591999889351,control,105,PorEng,-0.5908778561225307,0.004198313391266906,0.14875687081158176
62,0.8879219999944326,incongruent,86,PorEng,0.9859890077388196,0.004207297422362285,0.3756527443170945
63,0.9524536999815608,congruent,39,PorEng,1.462020849461175,0.004210013339131832,0.44414911710505667
64,0.6931063999945763,congruent,46,PorEng,-0.4511097961463289,0.004199108929465739,0.16886814132101116
65,0.6689364999765529,control,131,PorEng,-0.6294042161309232,0.004198094131678585,0.14321330064251472
66,0.6827039000054356,congruent,10,PorEng,-0.527846054904973,0.00419867213987872,0.15782653669374916
67,0.6728339999972377,incongruent,66,PorEng,-0.6006534763653574,0.004198257755586836,0.1473502537122644
68,0.6725768999895081,incongruent,50,PorEng,-0.602550029380554,0.0041982469618796975,0.14707735809698155
69,0.7516141999803949,incongruent,74,PorEng,-0.019514536949255208,0.00420156645457121,0.23097052014617028
70,0.6608566000068095,congruent,30,PorEng,-0.6890073207182281,0.004197754943575324,0.13463699100667087
71,0.7276484000030905,incongruent,62,PorEng,-0.1963033694737569,0.004200559636209651,0.2055323189251485
72,0.7324484999990091,incongruent,57,PorEng,-0.16089440857602194,0.004200761272111901,0.21062732554678587
73,0.6553643000079319,congruent,43,PorEng,-0.7295224424999087,0.004197524396611829,0.1288072572748541
74,0.7117124999931548,incongruent,58,PorEng,-0.31385793308739385,0.00419989029256055,0.18861735545742686
75,0.7453477999952156,congruent,23,PorEng,-0.06573997230132013,0.0042013031758606585,0.22431912758237704
76,0.8156296999950428,congruent,42,PorEng,0.45270944563339227,0.00420425696942694,0.29891897887398516
77,0.6188440000114497,congruent,35,PorEng,-0.9989222207646375,0.004195991727994384,0.09004323767849728
78,0.6835764000134077,incongruent,98,PorEng,-0.5214098725979738,0.004198708773453289,0.1587526410086127
79,0.7012667000235524,congruent,18,PorEng,-0.3909136033825354,0.004199451603334345,0.17752979060280372
80,0.8474811000050977,control,120,PorEng,0.6876680878394124,0.004205596297417758,0.33272725247195944
81,0.6899028999905568,incongruent,90,PorEng,-0.4747410968431212,0.004198974413165642,0.16546782596367002
82,0.8687653999950271,control,136,PorEng,0.8446762640690513,0.004206491524418086,0.3553192087807476
83,0.6802609000005759,control,147,PorEng,-0.5458673652357566,0.004198569567571065,0.1552334446306664
84,0.7678531999990809,incongruent,56,PorEng,0.10027590849331562,0.004202248802350281,0.24820720535987925
85,0.7671421999984886,incongruent,51,PorEng,0.09503106541907434,0.004202218924467488,0.24745252322532338
86,0.6332009999896401,control,100,PorEng,-0.8930147498226199,0.00419659418977254,0.10528229728515645
87,0.7506326000147965,incongruent,64,PorEng,-0.026755518351444015,0.004201525212198755,0.22992861303407355
88,0.6311247000121512,control,124,PorEng,-0.9083310192289625,0.004196507056792897,0.1030784344192148
89,0.8355033000116237,incongruent,54,PorEng,0.5993112927788024,0.004205092589671875,0.3200135651880928
90,0.7467611999891233,congruent,11,PorEng,-0.05531372593985075,0.004201362557499139,0.225819363480401
91,0.7438002999988385,incongruent,93,PorEng,-0.07715543591823541,0.0042012381611972165,0.22267655289951013
92,0.7068302000116091,incongruent,75,PorEng,-0.34987325970237193,0.004199685246323099,0.18343509868028762
93,0.7643674999999348,incongruent,80,PorEng,0.07456289937351744,0.004202102327116672,0.24450735231686116
94,0.6734586000093259,control,108,PorEng,-0.5960459812249309,0.004198283977987177,0.14801322765034278
95,0.8333024999883492,control,134,PorEng,0.5830766222439965,0.004205000045011549,0.3176775532922953
96,0.7286413999972865,control,132,PorEng,-0.18897829333037783,0.004200601347973693,0.206586326456245
97,0.8395776999823283,congruent,36,PorEng,0.629366972736946,0.004205263925453546,0.32433828651631313
98,0.7457156000018585,incongruent,97,PorEng,-0.06302681714528588,0.0042013186282824355,0.2247095243388774
99,0.7023340999730863,control,103,PorEng,-0.3830397001081399,0.004199496428517871,0.1786627690439684
100,0.554235499992501,incongruent,78,PorEng,-1.4755205942938276,0.004193281636247092,0.021465346449044364
101,0.6987740000186022,control,110,PorEng,-0.40930153635895533,0.004199346924908687,0.174883945090882
102,0.7509945000056177,incongruent,76,PorEng,-0.024085885919874577,0.0042015404175456275,0.2303127472919375
103,0.7273232000006828,incongruent,69,PorEng,-0.19870227661714704,0.004200545976011824,0.20518713941492323
104,0.7549851999792736,incongruent,67,PorEng,0.005352363167003319,0.004201708091763628,0.2345486262961318
105,0.9792296999949032,incongruent,95,PorEng,1.6595397216255778,0.004211140763236883,0.47257017030914406
106,0.8497566999867558,control,144,PorEng,0.7044545362129739,0.004205692001055242,0.3351426598560982
107,0.6507866000174545,congruent,4,PorEng,-0.7632908223466202,0.004197332250935885,0.12394831438133455
108,0.6649662000127137,congruent,38,PorEng,-0.6586919801965465,0.004197927458057537,0.13899907497578953
109,1.0941631999739911,control,111,PorEng,2.5073711855658525,0.0042159835571683,0.5945649087394524
110,0.5990332999790553,control,142,PorEng,-1.145060072767775,0.00419516055499308,0.06901541577267356
111,0.6920054000220262,control,115,PorEng,-0.45923155715330494,0.004199062697532086,0.1676994985520406
112,0.8793293000198901,control,117,PorEng,0.9226031245982084,0.004206935917449485,0.3665321294746407
113,0.949943899991922,incongruent,55,PorEng,1.4435067748023511,0.004209907677543435,0.44148512102641907
114,0.6874099999840837,control,106,PorEng,-0.4931305051734108,0.00419886973823695,0.16282176816261174
115,0.6776059999829158,control,143,PorEng,-0.5654518011834775,0.00419845810122654,0.1524154339264592
116,0.7643277999886777,congruent,43,EngPor,0.074270043777293,0.004202100658881908,0.2444652132321742
117,0.7193468000041321,incongruent,76,EngPor,-0.25754189158823276,0.0042002109370249405,0.19672068854227276
118,0.6775485999824014,congruent,2,EngPor,-0.5658752245237152,0.00419845569131226,0.15235450740764672
119,0.6200725999951828,control,120,EngPor,-0.9898591910735989,0.004196043280264756,0.09134731989715657
120,0.6697938000143039,congruent,27,EngPor,-0.6230801596445663,0.004198130122095434,0.14412327113745965
121,0.6744615999923553,incongruent,84,EngPor,-0.58864713803214,0.00419832608698594,0.14907784954559128
122,0.6718648000096437,incongruent,58,EngPor,-0.6078029866863888,0.00419821706627037,0.1463215084030664
123,0.7753263000049628,incongruent,66,EngPor,0.1554028237905249,0.004202562852340266,0.25613943469812256
124,0.8302754000178538,control,140,EngPor,0.5607465739991803,0.0042048727573829985,0.3144644755632593
125,1.0724976999918001,incongruent,86,EngPor,2.347551006329675,0.004215070242192172,0.5715683324255827
126,0.944634200015571,congruent,13,EngPor,1.4043386410132261,0.004209684150010849,0.4358492058243569
127,0.6048602999944706,incongruent,73,EngPor,-1.102075964963276,0.004195405014121514,0.07520041268691813
128,0.6087222000060137,incongruent,74,EngPor,-1.0735878362542977,0.004195567039596849,0.07929957856838818
129,0.6107156999933068,congruent,45,EngPor,-1.058882358626808,0.004195650679058924,0.08141555441141816
130,0.6388716000074055,control,115,EngPor,-0.8511843599418926,0.004196832168590761,0.11130128536118358
131,1.1556102999893485,control,128,EngPor,2.960648818026222,0.004218574952888526,0.6597871711349982
132,0.7058269999979531,incongruent,54,EngPor,-0.35727357846372243,0.004199643115291463,0.18237026446501078
133,0.8486942000163253,control,127,EngPor,0.6966167786790043,0.004205647315816365,0.3340148824369953
134,0.6410719999985304,control,123,EngPor,-0.8349526403295167,0.004196924516701437,0.11363687264781605
135,0.7741374000033829,congruent,8,EngPor,0.14663264948102,0.00420251288836746,0.25487749153325834
136,0.641093499987619,congruent,9,EngPor,-0.8347940410766702,0.004196925419039847,0.11365969354464421
137,0.9217759999737608,incongruent,94,EngPor,1.235720255529327,0.004208722001955764,0.4115866528211361
138,0.6263482999929693,control,108,EngPor,-0.9435651521959753,0.00419630661961591,0.09800858384401578
139,0.9970563999959268,control,109,EngPor,1.791042174451272,0.0042118915375845235,0.4914920999823564
140,0.91206550001516,congruent,19,EngPor,1.1640886825154495,0.004208313333849687,0.40127956304580886
141,0.6532241000095382,incongruent,92,EngPor,-0.745310084032562,0.004197434562156082,0.12653556852405398
142,0.7989527000172529,control,142,EngPor,0.32968800012034255,0.00420355588395472,0.28121738403468327
143,0.8890882999985479,control,131,EngPor,0.9945924683491948,0.004207346492358447,0.3768906989948795
144,0.6864271000085864,control,114,EngPor,-0.5003810763757525,0.004198828467750146,0.16177848117112742
145,0.6223084999946877,congruent,16,EngPor,-0.9733655980815711,0.0041961371006453,0.09372058822750028
146,0.6330694000062067,congruent,18,EngPor,-0.8939855251546956,0.004196588667058916,0.1051426121145203
147,0.6947948999877553,congruent,34,EngPor,-0.4386542159948451,0.00419917983201832,0.1706603787021483
148,0.6949202000105288,congruent,35,EngPor,-0.43772991366559305,0.004199185093594903,0.1707933768576586
149,0.7485733000212349,incongruent,82,EngPor,-0.04194638375231656,0.004201438691081199,0.22774279459027963
150,0.7066932000161614,incongruent,93,EngPor,-0.35088386937423754,0.004199679492758443,0.18328968173385654
151,0.9136544000066352,incongruent,98,EngPor,1.1758095420217924,0.004208380200271108,0.4029660812401318
152,0.7712449999817181,incongruent,91,EngPor,0.12529624412387752,0.004202391336641655,0.2518073893946911
153,0.6173188999819104,congruent,42,EngPor,-1.0101724462509836,0.004195927735411278,0.08842443916268111
154,0.7620266999874731,control,148,EngPor,0.057295489073492314,0.004202003965456106,0.24202273916847633
155,0.8942341000074521,congruent,6,EngPor,1.0325515590885086,0.004207562999565092,0.38235264460877944
156,0.8415882000117563,congruent,24,EngPor,0.6441978547992863,0.004205348473135918,0.32647230684327455
157,0.7537209000147413,incongruent,56,EngPor,-0.003974015042866332,0.004201654969905526,0.23320665077551664
158,0.7708410999912303,incongruent,59,EngPor,0.122316789741273,0.004202374363217724,0.2513786747579617
159,0.7310159999760799,incongruent,89,EngPor,-0.17146155037328287,0.004200701096636722,0.2091068161597886
160,0.8385701999941375,congruent,7,EngPor,0.6219349342967778,0.004205221557633422,0.3232688881463841
161,0.7700884999940172,congruent,26,EngPor,0.11676507542373515,0.004202342736267396,0.25057983682281343
162,0.8166622999997344,incongruent,79,EngPor,0.46032663969606097,0.004204300382808746,0.30001501934520036
163,0.7139773000089917,incongruent,87,EngPor,-0.29715115296403233,0.004199985412753698,0.19102129935175932
164,0.6980714999954216,incongruent,81,EngPor,-0.41448367753780807,0.004199317424599185,0.17413828515195387
165,0.7251185000059195,congruent,14,EngPor,-0.2149657161230303,0.0042004533675957835,0.20284698794274675
166,0.8770467000140343,control,130,EngPor,0.9057650390538987,0.00420683989102594,0.36410929200161446
167,0.7413321999774781,congruent,29,EngPor,-0.09536190187151872,0.0042011344717168475,0.22005681873514138
168,0.7341784999880474,congruent,17,EngPor,-0.14813269485817723,0.004200833945910074,0.21246361258394708
169,0.7882742999936454,incongruent,78,EngPor,0.2509165059415147,0.0042031070354075625,0.2698829287368699
170,0.7456253000127617,incongruent,96,EngPor,-0.06369293426486962,0.004201314834493885,0.22461367653512887
171,0.7597332999866921,congruent,11,EngPor,0.040377735064291265,0.0042019075978021805,0.23958843817475173
172,1.1375969000218902,control,110,EngPor,2.8277691330977137,0.00421781511254793,0.6406670710974074
173,1.0030816000071354,incongruent,72,EngPor,1.8354883467767076,0.004212145320119293,0.4978874738245471
174,0.7307654000178445,congruent,44,EngPor,-0.17331015438771508,0.0042006905696947185,0.20884081994144377
175,0.7386981000017842,control,146,EngPor,-0.11479290187555587,0.0042010238110922115,0.2172608859775682
176,1.3838989000068975,control,135,EngPor,4.644668342263896,0.004228216479655115,0.9021012749500693
177,0.7155670000065584,control,118,EngPor,-0.28542439204221226,0.004200052180452405,0.1927086667026282
178,0.7995982999855187,congruent,37,EngPor,0.3344504059142506,0.004203583022197775,0.2819026481158565
179,0.8282656999945175,control,122,EngPor,0.5459215933523187,0.004204788252903358,0.3123313043928441
180,0.7581051000161096,congruent,48,EngPor,0.02836697088415542,0.0042018391829008765,0.23786020550490708
181,0.7810453999845777,incongruent,68,EngPor,0.1975909839789807,0.004202803207984522,0.26220990245727754
182,1.162473800010048,control,125,EngPor,3.0112788890791578,0.004218864504717872,0.6670723481277289
183,0.6925386999791954,control,119,EngPor,-0.45529755633119184,0.004199085091191366,0.1682655631789039
184,1.0044242999865671,congruent,39,EngPor,1.8453930594096761,0.004212201876973335,0.4993126660688532
185,0.7831931000109762,incongruent,50,EngPor,0.2134339510670563,0.004202893472559433,0.26448955201980656
186,0.8393731999967713,incongruent,64,EngPor,0.6278584349984959,0.004205255325698219,0.3241212225423493
187,0.7407226000213996,congruent,38,EngPor,-0.09985874590110153,0.004201108861681013,0.21940976642052062
188,0.6168061000062153,control,101,EngPor,-1.0139552245895986,0.004195906218750039,0.08788013398696322
189,0.7383946999907494,incongruent,52,EngPor,-0.11703099673529586,0.004201011065204841,0.21693884579787578
190,0.6755586999934167,control,134,EngPor,-0.5805541459962413,0.004198372147074148,0.15024235273818282
191,0.6926060999976471,congruent,33,EngPor,-0.4548003657268516,0.004199087921376446,0.1683371040927603
192,0.9528282999817748,congruent,40,EngPor,1.4647841662193979,0.004210029109871348,0.4445467316304162
193,1.2595996000163725,control,103,EngPor,3.727748057952595,0.004222964101179916,0.77016532422923
194,0.7131257000146434,congruent,32,EngPor,-0.30343316186510355,0.0041999496458304565,0.19011737909720616
195,0.7283157999918329,incongruent,60,EngPor,-0.1913801511815081,0.004200587670837742,0.20624072236774652
196,0.8240545000007842,congruent,28,EngPor,0.5148567788614886,0.004204611184589092,0.30786137837643734
197,0.6043279000150505,congruent,31,EngPor,-1.1060033269076661,0.004195382677845542,0.07463530333027744
198,0.7475251000141725,incongruent,90,EngPor,-0.04967865455805747,0.004201394651831353,0.22663019568998083
199,0.6536786999786273,control,107,EngPor,-0.7419566304496634,0.004197453643735676,0.12701809802441316
200,1.0316020000027493,control,126,EngPor,2.0458751572788074,0.004213346812140009,0.5281600987600598
201,0.8673092000244651,incongruent,69,EngPor,0.8339342945557586,0.004206430269935741,0.3537735433782038
202,0.6806342999916524,incongruent,57,EngPor,-0.5431129006007527,0.004198585245058725,0.15562978542120648
203,0.7554247000080068,control,111,EngPor,0.008594428820885167,0.00420172655831248,0.23501512815203257
204,0.6287966999807395,control,138,EngPor,-0.9255040077400917,0.004196409363244454,0.10060740765200168
205,0.6561681000166573,incongruent,67,EngPor,-0.7235930403827119,0.004197558136448895,0.12966044082736553
206,0.6189939999894705,congruent,10,EngPor,-0.9978157139500056,0.004195998021985775,0.09020245329523677
207,0.5451018000021577,incongruent,99,EngPor,-1.5428972793805344,0.004192898651973271,0.011770493847969994
208,0.6807274000020698,congruent,25,EngPor,-0.5424261285269935,0.004198589153943845,0.15572860527286675
209,0.6615907000086736,incongruent,65,EngPor,-0.6835920755601821,0.004197785759407552,0.13541619235114746
210,0.8178479999769479,congruent,47,EngPor,0.469073208343651,0.004204350233492966,0.3012735658838797
211,0.6696193999960087,incongruent,70,EngPor,-0.6243666585578449,0.004198122800562117,0.14393815640052018
212,0.791630299994722,incongruent,75,EngPor,0.27567275537631003,0.004203248094046668,0.2734451133251575
213,0.6491084000153933,incongruent,63,EngPor,-0.7756704224178875,0.004197261811897018,0.12216700979805423
214,0.6975057999952696,control,133,EngPor,-0.4186566841839742,0.0041992936691277,0.17353782990121214
215,0.6901024999970105,control,100,EngPor,-0.47326870484509703,0.004198982794327206,0.16567968891557208
216,0.7240082999924198,control,113,EngPor,-0.22315534319332078,0.004200406734420791,0.2016685799043866
217,0.649974799976917,control,147,EngPor,-0.7692792384039133,0.004197298177129276,0.12308663929425286
218,0.7397613000066485,incongruent,77,EngPor,-0.10694998038835257,0.004201068476615017,0.21838940643954083
219,0.6456532999873161,control,106,EngPor,-0.8011577043278417,0.004197116794808234,0.11849963671490167
220,0.7478358000225853,control,132,EngPor,-0.047386709711456365,0.004201407705585168,0.22695998436137352
221,0.8620616999978665,control,124,EngPor,0.7952249919556709,0.0042062095432975725,0.34820364954155564
222,0.9652938999934122,control,102,EngPor,1.5567393221024384,0.004210553947971987,0.45777818819506666
223,0.6799733999941964,congruent,15,EngPor,-0.5479881703216191,0.004198557496700642,0.15492828131376257
224,1.4761311000038404,control,143,EngPor,5.3250388274581,0.004232118055713068,1.0
225,0.7479067000094801,congruent,21,EngPor,-0.04686370084377807,0.004201410684383737,0.22703524027333583
226,0.7441326000262052,incongruent,61,EngPor,-0.07470415392716243,0.004201252121935972,0.22302926864319117
227,0.685956500004977,incongruent,53,EngPor,-0.5038525576241534,0.00419880870810972,0.16127896863251961
228,0.7019317999947816,control,136,EngPor,-0.38600735165978706,0.004199479533978634,0.1782357527203315
229,0.8086734999960754,congruent,49,EngPor,0.4013955534291272,0.004203964523075371,0.2915354066387592
230,0.6821563999983482,control,145,EngPor,-0.5318848054224519,0.0041986491522113855,0.15724539959997433
231,0.6402272999985144,congruent,0,EngPor,-0.8411837499514654,0.004196889065429772,0.11274027630669023
232,0.6625877000042237,congruent,30,EngPor,-0.6762374925541002,0.0041978276115400195,0.13647444563408315
233,0.8094982000184245,congruent,1,EngPor,0.40747912895225197,0.004203999193314694,0.2924107742515811
234,0.6756815999979153,control,139,EngPor,-0.5796475479134254,0.004198377306876875,0.15037280342405443
235,0.722435100004077,congruent,12,EngPor,-0.2347603882796551,0.004200340654142323,0.19999872628371582
236,0.6692707999900449,congruent,20,EngPor,-0.6269381808158433,0.004198108165931293,0.1435681392466695
237,0.6594549999863375,control,141,EngPor,-0.699346522060149,0.004197696108253495,0.13314928004413598
